X;Y;X_COORD;Y_COORD;ADMI4;ADMI5;TOPONYMIE;ID_0;ISO;NAME_0;ID_1;NAME_1;ID_2;NAME_2;ID_3;NAME_3;ID_4;NAME_4;VARNAME_4;CCN_4;CCA_4;TYPE_4;ENGTYPE_4;Code_uniqu;urban_popR;urban_popD;urban_popA;urban_popC;urban_popP;urban_po_1;urban_po_2;urban_po_3;urban_po_4;urban_po_5;urban_po_6;urban_po_7;urban_po_8;CU_ville;X_wgs84;Y_wgs84
-17.18056935;14.73442339;265236;1630089;1412;1412002;Deny Demba Codou;201;SEN;Senegal;1;Dakar;4;Rufisque;9;Bambilor;44;Yene;;132010;1320101;Commune;Commune;Dakar/Rufisque/Bambilor/Yene;;;;;;;;;;;;;;Dakar/Rufisque/Bambilor/Yene/Deny Demba Codo;;
-17.16756247;14.68089112;266580;1624151;1412;1412015;Ndoukhoura Ouolof;201;SEN;Senegal;1;Dakar;4;Rufisque;9;Bambilor;44;Yene;;132010;1320101;Commune;Commune;Dakar/Rufisque/Bambilor/Yene;;;;;;;;;;;;;;Dakar/Rufisque/Bambilor/Yene/Ndoukhoura Ouo;;
-17.1350199;14.65325346;270057;1621059;1412;1412019;Niayes Khayes;201;SEN;Senegal;1;Dakar;4;Rufisque;9;Bambilor;44;Yene;;132010;1320101;Commune;Commune;Dakar/Rufisque/Bambilor/Yene;;;;;;;;;;;;;;Dakar/Rufisque/Bambilor/Yene/Niayes Khayes;-17;
-16.89321489;14.36691457;295846;1589143;10131;10131999;Soussane Bambara;201;SEN;Senegal;13;Thies;40;Mbour;105;Sindia;380;Malicounda;;712030;7120301;Commune;Commune;Thies/Mbour/Sindia/Malicounda;Thies;Mbour;Sindia;CR MALICOUNDA;17369;22972;33;;;;;;;;;
-16.89271447;14.36693665;295900;1589145;10131;10131022;Soussane Sarene;201;SEN;Senegal;13;Thies;40;Mbour;105;Sindia;380;Malicounda;;712030;7120301;Commune;Commune;Thies/Mbour/Sindia/Malicounda;Thies;Mbour;Sindia;CR MALICOUNDA;17369;22972;339;;;;;;;;;
-17.0221054;14.61524288;282185;1616741;10133;10133011;Ndiorokh Ndoutane;201;SEN;Senegal;13;Thies;40;Mbour;105;Sindia;381;Sindia;;712030;7120303;Commune;Commune;Thies/Mbour/Sindia/Sindia;Thies;Mbour;Sindia;CR SINDIA;19997;29560;43721.32923;;;;;;;;;
-16.52003268;14.23272746;336000;1574000;3123;3123012;Sakhor Tocane;201;SEN;Senegal;3;Fatick;8;Fatick;19;Fimela;87;Loul Sessene;;912020;9120202;Commune;Commune;Fatick/Fatick/Fimela/Loul Sessene;Fatick;Fatick;Fimela;CR LOUL SESSENE;7646;12410;;;;;;;;;;
-16.61794467;15.36203484;326335;1699019;6123;6123022;Ngatte Gaye;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;232;Kab Gaye;;0;;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Kab Gaye;Louga;Kebemer;Ndande;CR KABE GAYE;8735;7242;6872.265784;;;;;;;;;
-16.64070581;15.35927459;323889;1698732;6123;6123042;Nguembe;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;232;Kab Gaye;;0;;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Kab Gaye;Louga;Kebemer;Ndande;CR KABE GAYE;8735;7242;6872.265785;;;;;;;;;
-16.61113498;15.41761258;327112;1705163;6122;6122063;Ndakhar Diop;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;231;Diokoul Diawrigne;;812020;8120202;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Diokoul Diawrigne;Louga;Kebemer;Ndande;CR ;;;;;;;;;;;;
-16.52503059;15.52369492;336437;1716833;6125;6125093;Darou Ngal;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;238;Thieppe;;812020;8120205;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Thieppe;Louga;Kebemer;Ndande;CR THIEPPE;8997;8598;815;;;;;;;;;
-16.4773759;15.59285383;341602;1724449;6125;6125095;Ndareth;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;238;Thieppe;;812020;8120205;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Thieppe;Louga;Kebemer;Ndande;CR THIEPPE;8997;8598;8159;;;;;;;;;
-16.45735029;15.63316235;343780;1728894;6125;6125090;Diokoul Diarno Peulh;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;238;Thieppe;;812020;8120205;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Thieppe;Louga;Kebemer;Ndande;CR THIEPPE;8997;;;;;;;;;;;
-16.43337983;15.61443026;346336;1726804;6121;6121036;Mbenguene Ouolof;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;230;Badegne Ouolof;;812020;8120201;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Badegne Ouolof;Louga;Kebemer;Ndande;CR M;;;;;;;;;;;;
-16.34225164;15.59306946;356092;1724377;6121;6121078;Keur Ndiaye Ouolof;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;230;Badegne Ouolof;;812020;8120201;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Badegne Ouolof;Louga;Kebemer;Ndande;CR;;;;;;;;;;;;
-16.41956259;15.53084272;347756;1717546;6121;6121058;Pallene Thiary;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;230;Badegne Ouolof;;812020;8120201;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Badegne Ouolof;Louga;Kebemer;Ndande;CR MBAN;;;;;;;;;;;;
-16.37661591;15.51442061;352351;1715699;6121;6121026;Khara Ndack I;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;230;Badegne Ouolof;;812020;8120201;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Badegne Ouolof;Louga;Kebemer;Ndande;CR MBAN;;;;;;;;;;;;
-16.37402635;15.52316799;352635;1716665;6121;6121070;Thiary Laobe;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;230;Badegne Ouolof;;812020;8120201;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Badegne Ouolof;Louga;Kebemer;Ndande;CR MBAND;;;;;;;;;;;;
-16.32958436;15.48940933;357379;1712900;6121;6121064;Sine Gueoul Diokoul;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;236;Ngourane Ouolof;;812030;8120305;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Ngourane Ouolof;Louga;Kebemer;Sagatt;;;;;;;;;;;;;
-16.38082864;15.45953019;351860;1709629;6121;6121074;Thioubene;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;230;Badegne Ouolof;;812020;8120201;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Badegne Ouolof;Louga;Kebemer;Ndande;CR MBANDENE;;;;;;;;;;;;
-16.3994187;15.42861021;349843;1706221;6121;6121080;Ndieye Ndiarno;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;231;Diokoul Diawrigne;;812020;8120202;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Diokoul Diawrigne;Louga;Kebemer;Ndande;;;;;;;;;;;;;
-16.19618544;15.34244343;371600;1696557;6132;6132048;Teumbeul Diobaye;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;233;Kanene Ndiob;;812030;8120301;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Kanene Ndiob;Louga;Kebemer;Sagatta;CR KANE;;;;;;;;;;;;
-16.06557361;15.38368414;385644;1701046;6133;6133036;Nguiro Diop;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;234;Loro;;812030;8120302;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Loro;Louga;Kebemer;Sagatta;CR LORO;7489;6458;6128.292244;;;;;;;;;
-16.10467857;15.27576062;381386;1689128;6133;6133029;Loro Thieckene;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;234;Loro;;812030;8120302;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Loro;Louga;Kebemer;Sagatta;CR LORO;7489;6458;6128.29;;;;;;;;;
-16.1079989;15.27674761;381030;1689239;6133;6133031;Loro Ngueyene;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;234;Loro;;812030;8120302;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Loro;Louga;Kebemer;Sagatta;CR LORO;7489;6458;6128.292;;;;;;;;;
-16.09709703;15.28086908;382203;1689689;6133;6133020;Ndiobene Loro;201;SEN;Senegal;8;Louga;24;Kebemer;61;Sagatta Gueth;234;Loro;;812030;8120302;Commune;Commune;Louga/Kebemer/Sagatta Gueth/Loro;Louga;Kebemer;Sagatta;CR LORO;7489;6458;6128.292;;;;;;;;;
-16.05772988;15.29881238;386440;1691653;6116;6116038;Ngol Khoyoye;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;227;Ndoyene;;812010;8120104;Commune;Commune;Louga/Kebemer/Darou Mousty/Ndoyene;Louga;Kebemer;Darou Mousty;CR NDOYENNE;5123;5;;;;;;;;;;
-15.97443034;15.34711092;395408;1696954;6116;6116039;K.Mandiaye Anta;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;229;Touba Merina;;812010;8120106;Commune;Commune;Louga/Kebemer/Darou Mousty/Touba Merina;Louga;Kebemer;Darou Mousty;CR TO;;;;;;;;;;;;
-15.90237666;15.36321591;403150;1698702;6133;6133034;Taif Ganado;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;228;Sam Yabal;;812010;8120105;Commune;Commune;Louga/Kebemer/Darou Mousty/Sam Yabal;Louga;Kebemer;Darou Mousty;CR SAMYABAL;442;;;;;;;;;;;
-15.88923735;15.36692992;404562;1699107;6116;6116002;Santhiou Ndiayene;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;228;Sam Yabal;;812010;8120105;Commune;Commune;Louga/Kebemer/Darou Mousty/Sam Yabal;Louga;Kebemer;Darou Mousty;CR SAMYAB;;;;;;;;;;;;
-15.94480596;15.39873848;398613;1702651;6133;6133035;Niam Dado;201;SEN;Senegal;8;Louga;26;Louga;66;Coki;257;Guet Ardo;;832010;8320104;Commune;Commune;Louga/Louga/Coki/Guet Ardo;Louga;Louga;Coki;CR NDIAGNE;11950;14742;16192.20809;16;;;;;;;;
-15.95906162;15.39038795;397079;1701734;6133;6133032;Pallene Patar;201;SEN;Senegal;8;Louga;26;Louga;66;Coki;257;Guet Ardo;;832010;8320104;Commune;Commune;Louga/Louga/Coki/Guet Ardo;Louga;Louga;Coki;CR NDIAGNE;11950;14742;16192.20809;;;;;;;;;
-15.99307717;15.29512218;393380;1691212;6116;6116006;Diam Sago Mbeye;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;229;Touba Merina;;812010;8120106;Commune;Commune;Louga/Kebemer/Darou Mousty/Touba Merina;Louga;Kebemer;Darou Mousty;CR TOUB;;;;;;;;;;;;
-15.9828555;15.2760842;394468;1689101;6116;6116005;Dekhlary;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;229;Touba Merina;;812010;8120106;Commune;Commune;Louga/Kebemer/Darou Mousty/Touba Merina;Louga;Kebemer;Darou Mousty;CR TOUBA MER;;;;;;;;;;;;
-15.95777425;15.2919494;397169;1690844;6116;6116036;Thiobe Diouwanabe;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;229;Touba Merina;;812010;8120106;Commune;Commune;Louga/Kebemer/Darou Mousty/Touba Merina;Louga;Kebemer;Darou Mousty;CR ;;;;;;;;;;;;
-15.9399469;15.24555056;399061;1685703;6116;6116035;Dendiaga;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;229;Touba Merina;;812010;8120106;Commune;Commune;Louga/Kebemer/Darou Mousty/Touba Merina;Louga;Kebemer;Darou Mousty;CR TOUBA MER;;;;;;;;;;;;
-15.96658236;15.19567257;396176;1680198;6116;6116041;Diamaguene;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;229;Touba Merina;;812010;8120106;Commune;Commune;Louga/Kebemer/Darou Mousty/Touba Merina;Louga;Kebemer;Darou Mousty;CR TOUBA M;;;;;;;;;;;;
-15.97163916;15.20627272;395638;1681373;6116;6116037;Diamaguene Wadabe;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;229;Touba Merina;;812010;8120106;Commune;Commune;Louga/Kebemer/Darou Mousty/Touba Merina;Louga;Kebemer;Darou Mousty;CR ;;;;;;;;;;;;
-15.93477607;15.15187229;399572;1675338;6115;6115025;Darou Marnane Lougare;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;228;Sam Yabal;;812010;8120105;Commune;Commune;Louga/Kebemer/Darou Mousty/Sam Yabal;Louga;Kebemer;Darou Mousty;CR SA;;;;;;;;;;;;
-15.81269033;15.16369962;412694;1676594;6113;6113046;Yamane Sylla;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;226;Mbadiane;;812010;8120103;Commune;Commune;Louga/Kebemer/Darou Mousty/Mbadiane;Louga;Kebemer;Darou Mousty;CR MBADIANE;4825;;;;;;;;;;;
-15.88531065;15.03794811;404836;1662714;6113;6113015;Doulounguel;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;226;Mbadiane;;812010;8120103;Commune;Commune;Louga/Kebemer/Darou Mousty/Mbadiane;Louga;Kebemer;Darou Mousty;CR MBADIANE;4825;8;;;;;;;;;;
-15.96299359;15.05859609;396495;1665033;6111;6111068;Bibi;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;224;Darou Mousty;;812010;8120102;Commune;Commune;Louga/Kebemer/Darou Mousty/Darou Mousty;Louga;Kebemer;Darou Mousty;CR DAROU MOUSTY;;;;;;;;;;;;
-15.95745986;15.0672799;397094;1665991;6113;6113048;Thieyene;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;224;Darou Mousty;;812010;8120102;Commune;Commune;Louga/Kebemer/Darou Mousty/Darou Mousty;Louga;Kebemer;Darou Mousty;CR DAROU MOU;;;;;;;;;;;;
-15.99638877;15.0720119;392912;1666533;6111;6111053;Diateme Diop;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;224;Darou Mousty;;812010;8120102;Commune;Commune;Louga/Kebemer/Darou Mousty/Darou Mousty;Louga;Kebemer;Darou Mousty;CR DAROU;;;;;;;;;;;;
-15.95683524;15.10442816;397179;1670100;6111;6111057;Boustane Diagne;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;224;Darou Mousty;;812010;8120102;Commune;Commune;Louga/Kebemer/Darou Mousty/Darou Mousty;Louga;Kebemer;Darou Mousty;CR DA;;;;;;;;;;;;
-15.98167565;15.09138553;394503;1668669;6111;6111058;Khanda;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;224;Darou Mousty;;812010;8120102;Commune;Commune;Louga/Kebemer/Darou Mousty/Darou Mousty;Louga;Kebemer;Darou Mousty;CR DAROU MOUST;;;;;;;;;;;;
-16.070505;15.00209456;384908;1658836;6111;6111060;Touba Gaye;201;SEN;Senegal;8;Louga;24;Kebemer;60;Darou Mousty;224;Darou Mousty;;812010;8120102;Commune;Commune;Louga/Kebemer/Darou Mousty/Darou Mousty;Louga;Kebemer;Darou Mousty;CR DAROU M;;;;;;;;;;;;
-15.70393589;15.0483282;424337;1663792;6232;6232016;Goldi Darma;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;249;Deali;;822040;8220402;Commune;Commune;Louga/Linguere/Sagatta Djolof/Deali;Louga;Linguere;Sagata Diolof;CR DEALI;5028;1;;;;;;;;;;
-15.54026984;15.2199184;441976;1682722;6233;6233042;Sival;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;250;Sagatta Djolof;;822040;8220403;Commune;Commune;Louga/Linguere/Sagatta Djolof/Sagatta Djolof;Louga;Linguere;Sagata Diolof;CR ;;;;;;;;;;;;
-15.41234165;15.34149897;455741;1696140;6234;6234002;Bali Demba Ngatam;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;251;Thiamene Djolof;;822040;8220404;Commune;Commune;Louga/Linguere/Sagatta Djolof/Thiamene Djolof;Louga;Linguere;Sag;;;;;;;;;;;;;
-15.44329451;15.3211884;452414;1693900;6234;6234026;Mbethie Thianor;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;251;Thiamene Djolof;;822040;8220404;Commune;Commune;Louga/Linguere/Sagatta Djolof/Thiamene Djolof;Louga;Linguere;Sagat;;;;;;;;;;;;;
-15.61728925;15.35043733;433745;1697181;6231;6231027;Guely Belthiasky;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;248;Boulal;;822040;8220401;Commune;Commune;Louga/Linguere/Sagatta Djolof/Boulal;Louga;Linguere;Sagata Diolof;CR BOULA;;;;;;;;;;;;
-15.57129331;15.42563243;438704;1705485;6231;6231066;Lombi Gawde Ousmane;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;248;Boulal;;822040;8220401;Commune;Commune;Louga/Linguere/Sagatta Djolof/Boulal;Louga;Linguere;Sagata Diolof;CR BO;;;;;;;;;;;;
-15.60581811;15.47505536;435015;1710962;6231;6231021;Dioldiolette;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;248;Boulal;;822040;8220401;Commune;Commune;Louga/Linguere/Sagatta Djolof/Boulal;Louga;Linguere;Sagata Diolof;CR BOULAL;37;;;;;;;;;;;
-15.66326623;15.5264295;428870;1716663;6231;6231051;Sebete Dinga Dira;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;248;Boulal;;822040;8220401;Commune;Commune;Louga/Linguere/Sagatta Djolof/Boulal;Louga;Linguere;Sagata Diolof;CR BOUL;;;;;;;;;;;;
-15.68003639;15.52511284;427071;1716523;6231;6231000;Gardy Koily Ngoty;201;SEN;Senegal;8;Louga;25;Linguere;64;Sagatta Djolof;248;Boulal;;822040;8220401;Commune;Commune;Louga/Linguere/Sagatta Djolof/Boulal;Louga;Linguere;Sagata Diolof;CR BOULA;;;;;;;;;;;;
-15.73482123;15.56074533;421209;1720484;6321;6321012;Fass Badji  I;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;264;Gande;;832020;8320201;Commune;Commune;Louga/Louga/Meur Momar Sarr/Gande;Louga;Louga;Keur Momar Sarr;CR GANDE;4401;3883;;;;;;;;;;
-15.80476985;15.59340651;413722;1724124;6321;6321005;Bissinabe Gande;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;264;Gande;;832020;8320201;Commune;Commune;Louga/Louga/Meur Momar Sarr/Gande;Louga;Louga;Keur Momar Sarr;CR GANDE;4401;38;;;;;;;;;;
-15.79078152;15.50606716;415186;1714457;6321;6321016;Danthialy;201;SEN;Senegal;8;Louga;26;Louga;66;Coki;259;Thiamene Cayor;;832010;8320103;Commune;Commune;Louga/Louga/Coki/Thiamene Cayor;Louga;Louga;Coki;CR THIAMEME;10115;11155;12252.34576;;;;;;;;;
-15.94184626;15.42433379;398943;1705481;6314;6314052;Maka Toure;201;SEN;Senegal;8;Louga;26;Louga;66;Coki;259;Thiamene Cayor;;832010;8320103;Commune;Commune;Louga/Louga/Coki/Thiamene Cayor;Louga;Louga;Coki;CR THIAMEME;10115;11155;12252.34576;;;;;;;;;
-15.92714437;15.53403965;400573;1717610;6314;6314051;Ndieure;201;SEN;Senegal;8;Louga;26;Louga;66;Coki;256;Coki;;832010;8320101;Commune;Commune;Louga/Louga/Coki/Coki;Louga;Louga;Coki;CR COKI;13836;12279;13486.9165;13548.82395;;;;;;;;
-16.13256034;15.70228588;378641;1736329;6334;6334047;Mbenguene I;201;SEN;Senegal;8;Louga;26;Louga;67;Mbediene;263;Niomre;;832030;8320304;Commune;Commune;Louga/Louga/Mbediene/Niomre;Louga;Louga;Mbediene;CR NIOMRE LO;10825;10231;11237.44953;;;;;;;;;
-16.02563682;15.99725091;390259;1768902;6322;6322017;Gora Diop;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;265;Keur Momar Sarr;;832020;8320202;Commune;Commune;Louga/Louga/Meur Momar Sarr/Keur Momar Sarr;Louga;Louga;Keur Momar Sarr;CR;;;;;;;;;;;;
-16.05011573;15.98729813;387634;1767814;6322;6322012;Dioye Diawbe;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;265;Keur Momar Sarr;;832020;8320202;Commune;Commune;Louga/Louga/Meur Momar Sarr/Keur Momar Sarr;Louga;Louga;Keur Momar Sarr;;;;;;;;;;;;;
-16.05040225;15.87713637;387542;1755627;6322;6322039;Lombol Dady Ii;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;265;Keur Momar Sarr;;832020;8320202;Commune;Commune;Louga/Louga/Meur Momar Sarr/Keur Momar Sarr;Louga;Louga;Keur Momar Sa;;;;;;;;;;;;;
-16.02284194;15.86615913;390487;1754398;6322;6322000;Ndodj Seye;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;265;Keur Momar Sarr;;832020;8320202;Commune;Commune;Louga/Louga/Meur Momar Sarr/Keur Momar Sarr;Louga;Louga;Keur Momar Sarr;C;;;;;;;;;;;;
-16.01841959;15.85586613;390955;1753257;6322;6322004;Biby Peulh;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;265;Keur Momar Sarr;;832020;8320202;Commune;Commune;Louga/Louga/Meur Momar Sarr/Keur Momar Sarr;Louga;Louga;Keur Momar Sarr;C;;;;;;;;;;;;
-15.88608299;15.82870527;405113;1750188;6323;6323013;Gade Diatmel (Keur Ngata);201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;266;Nguer Malal;;832020;8320203;Commune;Commune;Louga/Louga/Meur Momar Sarr/Nguer Malal;Louga;Louga;Keur Momar;;;;;;;;;;;;;
-15.98722857;15.78082068;394256;1744939;6323;6323037;Loumby Ardo;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;266;Nguer Malal;;832020;8320203;Commune;Commune;Louga/Louga/Meur Momar Sarr/Nguer Malal;Louga;Louga;Keur Momar Sarr;CR NGUER;;;;;;;;;;;;
-15.93974834;15.65448556;399280;1730940;6323;6323010;Dapal Mbaye;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;266;Nguer Malal;;832020;8320203;Commune;Commune;Louga/Louga/Meur Momar Sarr/Nguer Malal;Louga;Louga;Keur Momar Sarr;CR NGUER ;;;;;;;;;;;;
-15.97365145;15.674089;395656;1733125;6323;6323027;Keur Mody Mbaye;201;SEN;Senegal;8;Louga;26;Louga;68;Meur Momar Sarr;266;Nguer Malal;;832020;8320203;Commune;Commune;Louga/Louga/Meur Momar Sarr/Nguer Malal;Louga;Louga;Keur Momar Sarr;CR N;;;;;;;;;;;;
-16.00771299;15.61045941;391972;1726103;6313;6313013;Thiallene;201;SEN;Senegal;8;Louga;26;Louga;66;Coki;258;Pete Ouarack;;832010;8320102;Commune;Commune;Louga/Louga/Coki/Pete Ouarack;Louga;Louga;Coki;CR PETE OUARACK;3229;2818;3095.213837;;;;;;;;;
-16.197549;15.55571514;371585;1720152;6332;6332028;Khanda Ngare;201;SEN;Senegal;8;Louga;26;Louga;67;Mbediene;261;Mbediene;;832030;8320302;Commune;Commune;Louga/Louga/Mbediene/Mbediene;Louga;Louga;Mbediene;CR MBEDIENE;11191;8903;9778.810783;;;;;;;;;
-16.23041276;15.47940752;368012;1711730;6332;6332003;Dame Santhie;201;SEN;Senegal;8;Louga;26;Louga;67;Mbediene;261;Mbediene;;832030;8320302;Commune;Commune;Louga/Louga/Mbediene/Mbediene;Louga;Louga;Mbediene;CR MBEDIENE;11191;8903;9778.810783;;;;;;;;;
-16.3000547;15.6363112;360646;1729133;6333;6333046;Ndiary Niakhole;201;SEN;Senegal;8;Louga;26;Louga;67;Mbediene;262;Nguidile;;832030;8320303;Commune;Commune;Louga/Louga/Mbediene/Nguidile;Louga;Louga;Mbediene;CR NGUIDILE;10430;12026;13209.02;;;;;;;;;
-16.32627633;15.61333164;357819;1726608;6331;6331024;Mbouth Sow;201;SEN;Senegal;8;Louga;26;Louga;67;Mbediene;260;Kelle Gueye;;832030;8320301;Commune;Commune;Louga/Louga/Mbediene/Kelle Gueye;Louga;Louga;Mbediene;CR KEL GUEYE;5854;6625;7276.718;;;;;;;;;
-16.37650012;15.68865643;352488;1734976;6342;6342070;Niandoul;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;268;Leona;;832040;8320401;Commune;Commune;Louga/Louga/Sakal/Leona;Louga;Louga;Sakal;CR LEONA;10585;13885;15250.90281;15320.9072;;;;;;;;
-16.500165;15.77138105;339298;1744219;6341;6341020;Mourel;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;268;Leona;;832040;8320401;Commune;Commune;Louga/Louga/Sakal/Leona;Louga;Louga;Sakal;CR LEONA;10585;13885;15250.90281;15320.90728;;;;;;;;
-16.49841598;15.80643318;339513;1748096;6341;6341100;Thisnor;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;268;Leona;;832040;8320401;Commune;Commune;Louga/Louga/Sakal/Leona;Louga;Louga;Sakal;CR LEONA;10585;13885;15250.90281;15320.90727;;;;;;;;
-16.47154168;15.73795489;342339;1740499;6341;6341101;Gabane Peulh Ii;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;268;Leona;;832040;8320401;Commune;Commune;Louga/Louga/Sakal/Leona;Louga;Louga;Sakal;CR LEONA;10585;13885;15250.90281;153;;;;;;;;
-16.46860149;15.73526328;342652;1740199;6341;6341102;Gabane Ouolof;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;268;Leona;;832040;8320401;Commune;Commune;Louga/Louga/Sakal/Leona;Louga;Louga;Sakal;CR LEONA;10585;13885;15250.90281;15320;;;;;;;;
-16.36126006;15.65280575;354096;1730999;6342;6342014;Dieye Peulh Ba;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;269;Ngueune Sarr;;832040;8320402;Commune;Commune;Louga/Louga/Sakal/Ngueune Sarr;Louga;Louga;Sakal;CR NGUEUNE SARR;6432;7433;8164.203;;;;;;;;;
-16.33028604;15.64644298;357412;1730274;6342;6342013;Diapal Sarr;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;269;Ngueune Sarr;;832040;8320402;Commune;Commune;Louga/Louga/Sakal/Ngueune Sarr;Louga;Louga;Sakal;CR NGUEUNE SARR;6432;7433;8164.20313;;;;;;;;;
-16.33044418;15.64493258;357394;1730107;6342;6342069;Dipal Peulh;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;269;Ngueune Sarr;;832040;8320402;Commune;Commune;Louga/Louga/Sakal/Ngueune Sarr;Louga;Louga;Sakal;CR NGUEUNE SARR;6432;7433;8164.20313;;;;;;;;;
-16.30597185;15.64713151;360019;1730334;6342;6342068;Ndirene;201;SEN;Senegal;8;Louga;26;Louga;67;Mbediene;262;Nguidile;;832030;8320303;Commune;Commune;Louga/Louga/Mbediene/Nguidile;Louga;Louga;Mbediene;CR NGUIDILE;10430;12026;13209.02825;;;;;;;;;
-16.2708976;15.71950317;363827;1738318;6342;6342999;Mbande Diop;201;SEN;Senegal;8;Louga;26;Louga;69;Sakal;269;Ngueune Sarr;;832040;8320402;Commune;Commune;Louga/Louga/Sakal/Ngueune Sarr;Louga;Louga;Sakal;CR NGUEUNE SARR;6432;7433;8164.20313;;;;;;;;;
