DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;295;89;track;Bancouba;;31446;depuis Decennal, ;19/07/2014;JLF
26/11/1983;294;13;track;Bandafassi Peulh;;4845;depuis Decennal, ;19/07/2014;JLF
26/11/1983;290;12;track;Bandemba;;4491;depuis Decennal, ;19/07/2014;JLF
26/11/1983;222;81;track;Bandiagara;;28573;depuis Decennal, ;19/07/2014;JLF
26/11/1983;190;24;track;Bandiagara;;8591;depuis Decennal, ;19/07/2014;JLF
26/11/1983;185;36;track;Bandiagara Mody;;12786;depuis Decennal, ;19/07/2014;JLF
26/11/1983;230;86;track;Banfara ;;30331;depuis Decennal, ;19/07/2014;JLF
26/11/1983;232;86;track;Banfara Mossi;;30333;depuis Decennal, ;19/07/2014;JLF
26/11/1983;325;26;track;Banfareto;;9426;depuis Decennal, ;19/07/2014;JLF
26/11/1983;264;21;track;Banfaroto;;7615;depuis Decennal, ;19/07/2014;JLF
26/11/1983;302;116;track;Bangassi;;40903;depuis Decennal, ;19/07/2014;JLF
26/11/1983;262;86;track;Bani Israel;;30363;depuis Decennal, ;19/07/2014;JLF
26/11/1983;286;112;track;Bani Pelly;;39487;depuis Decennal, ;19/07/2014;JLF
26/11/1983;263;93;track;Bani Tapirde;;32814;depuis Decennal, ;19/07/2014;JLF
26/11/1983;265;65;track;Bankou;;23016;depuis Decennal, ;19/07/2014;JLF
26/11/1983;171;103;track;Bantaguel Ouolof;;36222;depuis Decennal, ;19/07/2014;JLF
26/11/1983;243;106;track;Bantambaly;;37344;depuis Decennal, ;19/07/2014;JLF
26/11/1983;244;58;track;Bantancoly Talikory;;20545;depuis Decennal, ;19/07/2014;JLF
26/11/1983;206;36;track;Bantancountou;;12807;depuis Decennal, ;19/07/2014;JLF
26/11/1983;239;96;track;Bantanghedji;;33840;depuis Decennal, ;19/07/2014;JLF
26/11/1983;214;33;track;Bantanghel;;11765;depuis Decennal, ;19/07/2014;JLF
26/11/1983;182;30;track;Bantanghel Kassoum;;10683;depuis Decennal, ;19/07/2014;JLF
26/11/1983;170;103;track;Bantanguel Peulh;;36221;depuis Decennal, ;19/07/2014;JLF
26/11/1983;334;16;track;Bantankho;;5935;depuis Decennal, ;19/07/2014;JLF
26/11/1983;176;36;track;Bantankiling Doulo;;12777;depuis Decennal, ;19/07/2014;JLF
26/11/1983;175;37;track;Bantankiling Soukouta;;13126;depuis Decennal, ;19/07/2014;JLF
26/11/1983;174;37;track;Bantankiling Waly;;13125;depuis Decennal, ;19/07/2014;JLF
26/11/1983;251;53;track;Bantankountou;;18802;depuis Decennal, ;19/07/2014;JLF
26/11/1983;206;69;track;Bantantinti;;24357;depuis Decennal, ;19/07/2014;JLF
26/11/1983;187;46;track;Bantanto Samounde;;16288;depuis Decennal, ;19/07/2014;JLF
26/11/1983;292;21;track;Bantata Tanda;;7643;depuis Decennal, ;19/07/2014;JLF
26/11/1983;288;21;track;Baraboye;;7639;depuis Decennal, ;19/07/2014;JLF
26/11/1983;294;20;track;Barafoute;;7295;depuis Decennal, ;19/07/2014;JLF
26/11/1983;214;39;track;Barkatou;;13865;depuis Decennal, ;19/07/2014;JLF
26/11/1983;193;77;track;Barocounda;;27144;depuis Decennal, ;19/07/2014;JLF
26/11/1983;176;52;track;Basset Ousseynou;;18377;depuis Decennal, ;19/07/2014;JLF
26/11/1983;171;38;track;Bassoum;;13472;depuis Decennal, ;19/07/2014;JLF
26/11/1983;187;43;track;Bassy Lamine ;;15238;depuis Decennal, ;19/07/2014;JLF
26/11/1983;280;9;track;Batimba;;3431;depuis Decennal, ;19/07/2014;JLF
26/11/1983;291;21;track;Batranke;;7642;depuis Decennal, ;19/07/2014;JLF
26/11/1983;285;8;track;Baya;;3086;depuis Decennal, ;19/07/2014;JLF
26/11/1983;171;124;track;Belel Diamala Peulh;;43572;depuis Decennal, ;19/07/2014;JLF
26/11/1983;172;55;track;Belki;;19423;depuis Decennal, ;19/07/2014;JLF
26/11/1983;291;101;track;Belly Djimbara;;35642;depuis Decennal, ;19/07/2014;JLF
26/11/1983;279;59;track;Belly Wamedaka;;20930;depuis Decennal, ;19/07/2014;JLF
26/11/1983;318;30;track;Bembou;;10819;depuis Decennal, ;19/07/2014;JLF
26/11/1983;259;67;track;Berma;;23710;depuis Decennal, ;19/07/2014;JLF
26/11/1983;317;52;track;Berola;;18518;depuis Decennal, ;19/07/2014;JLF
26/11/1983;268;14;track;Bilel;;5169;depuis Decennal, ;19/07/2014;JLF
26/11/1983;263;128;track;Bininguel;;45064;depuis Decennal, ;19/07/2014;JLF
26/11/1983;229;61;track;Bira ;;21580;depuis Decennal, ;19/07/2014;JLF
26/11/1983;261;115;track;Birom Digui I;;40512;depuis Decennal, ;19/07/2014;JLF
26/11/1983;172;102;track;Bit Nguel;;35873;depuis Decennal, ;19/07/2014;JLF
26/11/1983;172;94;track;Boda Diadji Ba;;33073;depuis Decennal, ;19/07/2014;JLF
26/11/1983;263;94;track;Bode;;33164;depuis Decennal, ;19/07/2014;JLF
26/11/1983;170;42;track;Bodoyel;;14871;depuis Decennal, ;19/07/2014;JLF
26/11/1983;294;117;track;Bohe;;41245;depuis Decennal, ;19/07/2014;JLF
26/11/1983;241;114;track;Boke;;40142;depuis Decennal, ;19/07/2014;JLF
26/11/1983;258;126;track;Boki Guile;;44359;depuis Decennal, ;19/07/2014;JLF
