DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
21/02/1990;-12.9159   ; 13.3436   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
27/10/2005;-15.5797   ; 13.6008   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
06/03/1994;-13.9167   ; 13.7583   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
06/03/1994;-13.6673   ; 13.7717   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
18/03/1983;-16.2574   ; 13.9854   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
22/10/2012;-12.9969   ; 14.0724   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
30/11/1988;-16.7667   ; 14.1500   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
29/11/1988;-16.7500   ; 14.1500   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/12/2004;-12.6063   ; 14.2768   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
08/07/2005;-12.7495   ; 14.5561   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
07/02/2005;-12.4677   ; 14.7863   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
07/03/2007;-12.4677   ; 14.7863   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
06/06/1983;-16.5895   ; 12.4483   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
23/11/2013;-12.1977   ; 12.5575   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
26/05/2012;-12.1789   ; 12.5586   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/03/1994;-13.6435   ; 13.5695   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
26/10/2005;-16.0836   ; 13.6183   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
23/09/1991;-16.4167   ; 13.7167   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
19/02/1984;-13.4167   ; 13.8148   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
28/02/2007;-14.4368   ; 13.8158   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/03/1986;-16.3667   ; 13.8833   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
28/04/2006;-14.2962   ; 13.9437   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
04/03/1994;-13.4745   ; 13.9795   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
06/10/2012;-12.6693   ; 13.9916   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/03/1986;-16.6919   ; 14.0727   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
25/04/2006;-15.4474   ; 14.1044   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/03/1986;-16.7500   ; 14.1370   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
30/01/1989;-15.7130   ; 14.1388   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/12/2004;-12.7587   ; 14.1812   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
31/12/1988;-16.9608   ; 14.4025   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
12/07/2012;-16.9695   ; 14.4245   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
09/10/1999;-12.2000   ; 14.4500   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
24/04/2000;-17.0314   ; 14.5661   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
15/11/2005;-17.2361   ; 14.8428   ;Rattus rattus;1;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/04/2013;-13.855317;16.075678;Mus musculus;75;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
27/03/2013;-14.320372;16.402435;Mus musculus;51;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
05/07/2012;-16.733493;15.012644;Mus musculus;45;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
13/03/2013;-15.05981;16.508643;Mus musculus;45;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
14/07/2012;-17.229894;14.688207;Mus musculus;44;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
25/11/1999;-17.031383;14.566117;Mus musculus;41;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
08/07/2012;-16.98235;14.918673;Mus musculus;39;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
15/12/1990;-16.366667;16.083333;Mus musculus;39;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
