03/01/1980;271;41;Mus musculus;5;Niokolo Koba;;
03/01/1980;306;47;Mus musculus;5;Sabodala;;
03/01/1980;320;45;Mus musculus;5;Sambranboubou;;
03/01/1980;325;30;Mus musculus;5;Saraya;;
03/01/1980;294;2;Mus musculus;5;Segou;;
03/01/1980;297;116;Mus musculus;5;Senoudebou;;
03/01/1980;203;85;Mus musculus;5;Sintiou Doube;;
03/01/1980;272;84;Mus musculus;5;Soutouta;;
03/01/1980;255;100;Mus musculus;5;Talibadji Ouolof;;
03/01/1980;296;20;Mus musculus;5;Tenkoto;;
03/01/1980;287;115;Mus musculus;5;Youpe Amadi;;
15/04/2012;16.402435;-14.320372;Mus musculus;5;Talibadji;;depuis Données Dalecky et al.
16/04/2012;16.487509;-14.426161;Mus musculus;5;Tamakh;;depuis Données Dalecky et al.
18/04/2012;16.654025;-14.956452;Mus musculus;5;Tamandi;;depuis Données Dalecky et al.
20/04/2012;16.492665;-15.009187;Mus musculus;5;Tambacounda;;depuis Données Dalecky et al.
21/04/2012;16.512149;-14.645717;Mus musculus;5;Taredji;;depuis Données Dalecky et al.
22/04/2012;16.508643;-15.05981;Mus musculus;5;Tata;;depuis Données Dalecky et al.
22/04/2012;16.526319;-14.860625;Mus musculus;5;Tattaguine;;depuis Données Dalecky et al.
25/04/2012;16.437932;-15.703327;Mus musculus;5;Téhendé Boubou Thiappato;;depuis Données Dalecky et al.
27/04/2012;16.265439;-16.180096;Mus musculus;5;Tendième;;depuis Données Dalecky et al.
28/04/2012;16.08979;-16.368992;Mus musculus;5;Teubi;;depuis Données Dalecky et al.
30/04/2012;16.027226;-16.503514;Mus musculus;5;TEUGUE NDOGUI;;depuis Données Dalecky et al.
30/04/2012;16.0178;-16.485436;Mus musculus;5;Thiabourlé;;depuis Données Dalecky et al.
19/05/2012;12.55140756;-12.18108318;Mus musculus;5;Thiakho;;depuis Données Dalecky et al.
21/05/2012;12.5523398;-12.17670581;Mus musculus;5;Thialaga;;depuis Données Dalecky et al.
24/05/2012;12.56273143;-12.17531542;Mus musculus;5;Thialy;;depuis Données Dalecky et al.
26/05/2012;12.55861768;-12.17889869;Mus musculus;5;Thiambé;;depuis Données Dalecky et al.
26/05/2012;12.55962342;-12.18138501;Mus musculus;5;Thiamène;;depuis Données Dalecky et al.
28/05/2012;12.76684142;-12.2398741;Mus musculus;5;Thiamene Cayor;;depuis Données Dalecky et al.
03/07/2012;15.2731;-16.526406;Mus musculus;5;Thiamene Djolof;;depuis Données Dalecky et al.
05/07/2012;15.012644;-16.733493;Mus musculus;5;Thieoung;;depuis Données Dalecky et al.
08/07/2012;14.918673;-16.98235;Mus musculus;5;Thiewle;;depuis Données Dalecky et al.
10/07/2012;14.423203;-16.600423;Mus musculus;5;Thilène;;depuis Données Dalecky et al.
14/07/2012;14.688207;-17.229894;Mus musculus;5;Thillé Boubacar;;depuis Données Dalecky et al.
01/08/2012;13.993885;-14.679285;Mus musculus;5;Thillé-Boubacar;;depuis Données Dalecky et al.
07/08/2012;14.023444;-15.186044;Mus musculus;5;Thillé-Boubacar / Kadiogne-réfugiés;;depuis Données Dalecky et al.
