DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;date ajout;resp. ajout;;
06/01/1923;24;26;GNT-WEAK;;;;;JLF;;
06/01/1923;24;27;GNT-WEAK;;;;;JLF;;
06/01/1923;24;28;GNT-WEAK;;;;;JLF;;
06/01/1923;24;29;GNT-WEAK;;;;;JLF;;
06/01/1923;25;3;GNT-WEAK;;;;;JLF;;
06/01/1923;25;4;GNT-WEAK;;;;;JLF;;
06/01/1923;25;5;GNT-WEAK;;;;;JLF;;
06/01/1923;25;6;GNT-WEAK;;;;;JLF;;
06/01/1923;25;7;GNT-WEAK;;;;;JLF;;
06/01/1923;25;23;GNT-WEAK;;;;;JLF;;
06/01/1923;25;24;GNT-WEAK;;;;;JLF;;
06/01/1923;25;25;GNT-WEAK;;;;;JLF;;
06/01/1923;25;26;GNT-WEAK;;;;;JLF;;
06/01/1923;25;27;GNT-WEAK;;;;;JLF;;
06/01/1923;25;28;GNT-WEAK;;;;;JLF;;
06/01/1923;26;2;GNT-WEAK;;;;;JLF;;
06/01/1923;26;3;GNT-WEAK;;;;;JLF;;
06/01/1923;26;4;GNT-WEAK;;;;;JLF;;
06/01/1923;26;5;GNT-WEAK;;;;;JLF;;
06/01/1923;26;6;GNT-WEAK;;;;;JLF;;
06/01/1923;26;7;GNT-WEAK;;;;;JLF;;
06/01/1923;26;8;GNT-WEAK;;;;;JLF;;
06/01/1923;26;23;GNT-WEAK;;;;;JLF;;
06/01/1923;26;24;GNT-WEAK;;;;;JLF;;
06/01/1923;26;25;GNT-WEAK;;;;;JLF;;
06/01/1923;26;26;GNT-WEAK;;;;;JLF;;
06/01/1923;26;27;GNT-WEAK;;;;;JLF;;
06/01/1923;26;28;GNT-WEAK;;;;;JLF;;
06/01/1923;27;2;GNT-WEAK;;;;;JLF;;
06/01/1923;27;3;GNT-WEAK;;;;;JLF;;
06/01/1923;27;4;GNT-WEAK;;;;;JLF;;
06/01/1923;27;5;GNT-WEAK;;;;;JLF;;
06/01/1923;27;6;GNT-WEAK;;;;;JLF;;
06/01/1923;27;7;GNT-WEAK;;;;;JLF;;
06/01/1923;27;8;GNT-WEAK;;;;;JLF;;
06/01/1923;27;23;GNT-WEAK;;;;;JLF;;
06/01/1923;27;24;GNT-WEAK;;;;;JLF;;
06/01/1923;27;25;GNT-WEAK;;;;;JLF;;
06/01/1923;27;26;GNT-WEAK;;;;;JLF;;
06/01/1923;27;27;GNT-WEAK;;;;;JLF;;
06/01/1923;28;2;GNT-WEAK;;;;;JLF;;
06/01/1923;28;3;GNT-WEAK;;;;;JLF;;
06/01/1923;28;4;GNT-WEAK;;;;;JLF;;
06/01/1923;28;5;GNT-WEAK;;;;;JLF;;
06/01/1923;28;6;GNT-WEAK;;;;;JLF;;
06/01/1923;28;7;GNT-WEAK;;;;;JLF;;
06/01/1923;28;8;GNT-WEAK;;;;;JLF;;
06/01/1923;28;9;GNT-WEAK;;;;;JLF;;
06/01/1923;28;23;GNT-WEAK;;;;;JLF;;
06/01/1923;28;24;GNT-WEAK;;;;;JLF;;
06/01/1923;28;25;GNT-WEAK;;;;;JLF;;
06/01/1923;28;26;GNT-WEAK;;;;;JLF;;
06/01/1923;28;27;GNT-WEAK;;;;;JLF;;
06/01/1923;29;3;GNT-WEAK;;;;;JLF;;
06/01/1923;29;4;GNT-WEAK;;;;;JLF;;
06/01/1923;29;5;GNT-WEAK;;;;;JLF;;
06/01/1923;29;6;GNT-WEAK;;;;;JLF;;
06/01/1923;29;7;GNT-WEAK;;;;;JLF;;
06/01/1923;29;8;GNT-WEAK;;;;;JLF;;
06/01/1923;29;9;GNT-WEAK;;;;;JLF;;
06/01/1923;30;3;GNT-WEAK;;;;;JLF;;
06/01/1923;30;4;GNT-WEAK;;;;;JLF;;
06/01/1923;30;5;GNT-WEAK;;;;;JLF;;
06/01/1923;30;6;GNT-WEAK;;;;;JLF;;
06/01/1923;30;7;GNT-WEAK;;;;;JLF;;
06/01/1923;30;8;GNT-WEAK;;;;;JLF;;
06/01/1923;30;9;GNT-WEAK;;;;;JLF;;
06/01/1923;31;3;GNT-WEAK;;;;;JLF;;
06/01/1923;31;4;GNT-WEAK;;;;;JLF;;
06/01/1923;31;5;GNT-WEAK;;;;;JLF;;
06/01/1923;31;6;GNT-WEAK;;;;;JLF;;
06/01/1923;31;7;GNT-WEAK;;;;;JLF;;
06/01/1923;31;8;GNT-WEAK;;;;;JLF;;
06/01/1923;31;9;GNT-WEAK;;;;;JLF;;
06/01/1923;32;4;GNT-WEAK;;;;;JLF;;
06/01/1923;32;5;GNT-WEAK;;;;;JLF;;
06/01/1923;32;6;GNT-WEAK;;;;;JLF;;
06/01/1923;32;7;GNT-WEAK;;;;;JLF;;
06/01/1923;32;8;GNT-WEAK;;;;;JLF;;
06/01/1923;32;9;GNT-WEAK;;;;;JLF;;
01/01/1924;9;35;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;10;35;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;11;35;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;12;35;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;13;34;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;14;34;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;15;34;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;16;33;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;17;33;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;18;33;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;19;32;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;19;34;rail;Diou-Toub;;;10/12/2014;JLF&JMD;;
01/01/1924;20;31;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;20;34;rail;Diou-Toub;;;10/12/2014;JLF&JMD;;
01/01/1924;21;27;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;21;29;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;21;30;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;21;35;rail;Diou-Toub;;;10/12/2014;JLF&JMD;;
01/01/1924;22;28;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;22;35;rail;Diou-Toub;;;10/12/2014;JLF&JMD;;
01/01/1924;23;27;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;23;35;rail;Diou-Toub;;;10/12/2014;JLF&JMD;;
01/01/1924;23;36;rail;Diou-Toub;;;10/12/2014;JLF&JMD;;
01/01/1924;24;26;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;25;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;26;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;27;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;28;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;29;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;30;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;31;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;32;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;33;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;34;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;35;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;36;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;37;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;38;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;39;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;40;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;41;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;42;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;43;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;44;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;45;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;46;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;47;22;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;48;22;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;49;22;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;50;21;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;51;21;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;52;20;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;53;20;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;54;20;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;55;20;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;55;21;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;56;21;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;57;21;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;58;22;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;59;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;60;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;61;23;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;62;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;63;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;64;24;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;65;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;66;25;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;67;26;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;68;26;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;69;27;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;70;27;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;71;28;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;72;28;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;73;29;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;74;30;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;75;30;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;76;30;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;76;31;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;77;31;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;78;31;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;79;32;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;80;32;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;81;32;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;82;32;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;83;32;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;84;31;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;85;31;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;86;30;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;87;30;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
01/01/1924;88;29;rail;Thie-Kaye;;;10/12/2014;JLF&JMD;;
02/01/1924;87;30;train;60;;JLF;30/10/2013;JLF&PAM;;
01/01/1930;0;34;population;Dakar;32500;à partir de grille gravitaire;25/05/2016;J. Le Fur;;
01/01/1930;4;34;population;Rufisque;60923;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;7;30;population;Mbour;36000;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;8;35;population;Thies;9000;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;10;37;population;Tivaouane;5888;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;13;16;population;Banjul;45555;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;14;53;population;Saint-Louis;26000;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;15;26;population;Foundiougne;11131;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;17;3;population;Ziguinchor;4000;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;18;33;population;Diourbel;10000;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;18;47;population;Louga;49500;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;20;26;population;Kaolack;7333;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;26;59;population;Richard-Toll;1245;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;27;5;population;Sedhiou;3417;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;28;25;population;Kaffrine;21500;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;31;60;population;Dagana;2237;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;34;44;population;Linguere;3789;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;37;8;population;Kolda;3926;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;37;61;population;Podor;2948;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;39;16;population;Janjanbureh;4303;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;55;20;population;Tambacounda;16000;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;61;47;population;Matam;5383;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;72;37;population;Bakel;2237;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1930;87;30;population;Kayes/Bko;12942;à partir de grille gravitaire;25/05/2016;J. Le Fur;;
01/01/1930;3;34;road;Piki-Rufi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
04/01/1930;0;34;truck;210;;Hors GNT 10% de grille gravitaire;28/05/2016;JLF;;
04/01/1930;0;34;truck;943;GNT-HEAVY;50% de GNT à partir de 90% de grille gravitaire ;28/05/2016;JLF;;
04/01/1930;0;34;truck;566;GNT-MEDIUM;30% de GNT à partir de 90% de grille gravitaire ;28/05/2016;JLF;;
04/01/1930;0;34;truck;183;GNT-WEAK;20% de GNT à partir de 90% de grille gravitaire ;28/05/2016;JLF;;
01/01/1937;3;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;3;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;4;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;4;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;4;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;5;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;5;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;5;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;5;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;6;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;6;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;6;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;6;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;6;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;6;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;7;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;7;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;7;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;7;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;7;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;7;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;7;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;8;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;27;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;9;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;27;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;10;38;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;27;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;38;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;39;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;40;GNT-MEDIUM;;;;;JLF;;
01/01/1937;11;41;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;38;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;39;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;40;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;41;GNT-MEDIUM;;;;;JLF;;
01/01/1937;12;42;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;38;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;39;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;40;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;41;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;42;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;43;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;44;GNT-MEDIUM;;;;;JLF;;
01/01/1937;13;45;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;38;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;39;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;40;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;41;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;42;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;43;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;44;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;45;GNT-MEDIUM;;;;;JLF;;
01/01/1937;14;46;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;38;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;39;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;40;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;41;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;42;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;43;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;44;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;45;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;46;GNT-MEDIUM;;;;;JLF;;
01/01/1937;15;47;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;24;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;25;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;26;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;27;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;37;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;38;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;39;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;40;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;41;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;42;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;43;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;44;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;45;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;46;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;47;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;48;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;49;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;50;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;51;GNT-MEDIUM;;;;;JLF;;
01/01/1937;16;52;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;24;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;25;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;26;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;27;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;28;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;29;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;30;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;31;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;32;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;33;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;34;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;35;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;36;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;40;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;41;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;42;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;43;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;44;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;45;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;46;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;47;GNT-MEDIUM;;;;;JLF;;
01/01/1937;17;48;GNT-MEDIUM;;;;;JLF;;
