DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;;
04/01/1980;77;76;track;;;65178;;19/07/2014;JLF;;
04/01/1980;77;79;track;;;66228;;19/07/2014;JLF;;
04/01/1980;77;80;track;;;66578;;19/07/2014;JLF;;
04/01/1980;77;97;track;;;72528;;19/07/2014;JLF;;
04/01/1980;76;10;track;;;42077;;19/07/2014;JLF;;
04/01/1980;76;17;track;;;44527;;19/07/2014;JLF;;
04/01/1980;76;18;track;;;44877;;19/07/2014;JLF;;
04/01/1980;76;37;track;;;51527;;19/07/2014;JLF;;
04/01/1980;76;38;track;;;51877;;19/07/2014;JLF;;
04/01/1980;76;44;track;;;53977;;19/07/2014;JLF;;
04/01/1980;76;45;track;;;54327;;19/07/2014;JLF;;
04/01/1980;76;46;track;;;54677;;19/07/2014;JLF;;
04/01/1980;76;47;track;;;55027;;19/07/2014;JLF;;
04/01/1980;76;48;track;;;55377;;19/07/2014;JLF;;
04/01/1980;76;49;track;;;55727;;19/07/2014;JLF;;
04/01/1980;76;50;track;;;56077;;19/07/2014;JLF;;
04/01/1980;76;51;track;;;56427;;19/07/2014;JLF;;
04/01/1980;76;52;track;;;56777;;19/07/2014;JLF;;
04/01/1980;76;53;track;;;57127;;19/07/2014;JLF;;
04/01/1980;76;54;track;;;57477;;19/07/2014;JLF;;
04/01/1980;76;55;track;;;57827;;19/07/2014;JLF;;
04/01/1980;76;56;track;;;58177;;19/07/2014;JLF;;
04/01/1980;76;57;track;;;58527;;19/07/2014;JLF;;
04/01/1980;76;58;track;;;58877;;19/07/2014;JLF;;
04/01/1980;76;59;track;;;59227;;19/07/2014;JLF;;
04/01/1980;76;60;track;;;59577;;19/07/2014;JLF;;
04/01/1980;76;61;track;;;59927;;19/07/2014;JLF;;
04/01/1980;76;62;track;;;60277;;19/07/2014;JLF;;
04/01/1980;76;63;track;;;60627;;19/07/2014;JLF;;
04/01/1980;76;64;track;;;60977;;19/07/2014;JLF;;
04/01/1980;76;65;track;;;61327;;19/07/2014;JLF;;
04/01/1980;76;66;track;;;61677;;19/07/2014;JLF;;
04/01/1980;76;76;track;;;65177;;19/07/2014;JLF;;
04/01/1980;76;79;track;;;66227;;19/07/2014;JLF;;
04/01/1980;76;97;track;;;72527;;19/07/2014;JLF;;
04/01/1980;75;10;track;;;42076;;19/07/2014;JLF;;
04/01/1980;75;18;track;;;44876;;19/07/2014;JLF;;
04/01/1980;75;19;track;;;45226;;19/07/2014;JLF;;
04/01/1980;75;20;track;;;45576;;19/07/2014;JLF;;
04/01/1980;75;37;track;;;51526;;19/07/2014;JLF;;
04/01/1980;75;44;track;;;53976;;19/07/2014;JLF;;
04/01/1980;75;45;track;;;54326;;19/07/2014;JLF;;
04/01/1980;75;47;track;;;55026;;19/07/2014;JLF;;
04/01/1980;75;48;track;;;55376;;19/07/2014;JLF;;
04/01/1980;75;57;track;;;58526;;19/07/2014;JLF;;
04/01/1980;75;58;track;;;58876;;19/07/2014;JLF;;
04/01/1980;75;66;track;;;61676;;19/07/2014;JLF;;
04/01/1980;75;67;track;;;62026;;19/07/2014;JLF;;
04/01/1980;75;68;track;;;62376;;19/07/2014;JLF;;
04/01/1980;75;69;track;;;62726;;19/07/2014;JLF;;
04/01/1980;75;76;track;;;65176;;19/07/2014;JLF;;
04/01/1980;75;77;track;;;65526;;19/07/2014;JLF;;
04/01/1980;75;79;track;;;66226;;19/07/2014;JLF;;
04/01/1980;75;96;track;;;72176;;19/07/2014;JLF;;
04/01/1980;75;97;track;;;72526;;19/07/2014;JLF;;
04/01/1980;75;99;track;;;73226;;19/07/2014;JLF;;
04/01/1980;74;10;track;;;42075;;19/07/2014;JLF;;
04/01/1980;74;20;track;;;45575;;19/07/2014;JLF;;
04/01/1980;74;21;track;;;45925;;19/07/2014;JLF;;
04/01/1980;74;29;track;;;48725;;19/07/2014;JLF;;
04/01/1980;74;30;track;;;49075;;19/07/2014;JLF;;
04/01/1980;74;31;track;;;49425;;19/07/2014;JLF;;
04/01/1980;74;32;track;;;49775;;19/07/2014;JLF;;
04/01/1980;74;33;track;;;50125;;19/07/2014;JLF;;
04/01/1980;74;34;track;;;50475;;19/07/2014;JLF;;
04/01/1980;74;35;track;;;50825;;19/07/2014;JLF;;
04/01/1980;74;36;track;;;51175;;19/07/2014;JLF;;
04/01/1980;74;37;track;;;51525;;19/07/2014;JLF;;
04/01/1980;74;44;track;;;53975;;19/07/2014;JLF;;
04/01/1980;74;46;track;;;54675;;19/07/2014;JLF;;
04/01/1980;74;47;track;;;55025;;19/07/2014;JLF;;
04/01/1980;74;57;track;;;58525;;19/07/2014;JLF;;
04/01/1980;74;69;track;;;62725;;19/07/2014;JLF;;
04/01/1980;74;70;track;;;63075;;19/07/2014;JLF;;
04/01/1980;74;71;track;;;63425;;19/07/2014;JLF;;
04/01/1980;74;72;track;;;63775;;19/07/2014;JLF;;
04/01/1980;74;73;track;;;64125;;19/07/2014;JLF;;
04/01/1980;74;74;track;;;64475;;19/07/2014;JLF;;
04/01/1980;74;75;track;;;64825;;19/07/2014;JLF;;
04/01/1980;74;76;track;;;65175;;19/07/2014;JLF;;
04/01/1980;74;77;track;;;65525;;19/07/2014;JLF;;
04/01/1980;74;78;track;;;65875;;19/07/2014;JLF;;
04/01/1980;74;79;track;;;66225;;19/07/2014;JLF;;
04/01/1980;74;96;track;;;72175;;19/07/2014;JLF;;
04/01/1980;74;97;track;;;72525;;19/07/2014;JLF;;
04/01/1980;74;98;track;;;72875;;19/07/2014;JLF;;
04/01/1980;74;99;track;;;73225;;19/07/2014;JLF;;
04/01/1980;73;9;track;;;41724;;19/07/2014;JLF;;
04/01/1980;73;10;track;;;42074;;19/07/2014;JLF;;
04/01/1980;73;21;track;;;45924;;19/07/2014;JLF;;
04/01/1980;73;22;track;;;46274;;19/07/2014;JLF;;
04/01/1980;73;23;track;;;46624;;19/07/2014;JLF;;
04/01/1980;73;24;track;;;46974;;19/07/2014;JLF;;
04/01/1980;73;25;track;;;47324;;19/07/2014;JLF;;
04/01/1980;73;26;track;;;47674;;19/07/2014;JLF;;
04/01/1980;73;27;track;;;48024;;19/07/2014;JLF;;
04/01/1980;73;28;track;;;48374;;19/07/2014;JLF;;
04/01/1980;73;29;track;;;48724;;19/07/2014;JLF;;
04/01/1980;73;36;track;;;51174;;19/07/2014;JLF;;
04/01/1980;73;44;track;;;53974;;19/07/2014;JLF;;
04/01/1980;73;45;track;;;54324;;19/07/2014;JLF;;
04/01/1980;73;46;track;;;54674;;19/07/2014;JLF;;
04/01/1980;73;56;track;;;58174;;19/07/2014;JLF;;
04/01/1980;73;57;track;;;58524;;19/07/2014;JLF;;
04/01/1980;73;76;track;;;65174;;19/07/2014;JLF;;
04/01/1980;73;77;track;;;65524;;19/07/2014;JLF;;
04/01/1980;73;78;track;;;65874;;19/07/2014;JLF;;
04/01/1980;73;96;track;;;72174;;19/07/2014;JLF;;
04/01/1980;73;97;track;;;72524;;19/07/2014;JLF;;
04/01/1980;72;8;track;;;41373;;19/07/2014;JLF;;
04/01/1980;72;9;track;;;41723;;19/07/2014;JLF;;
04/01/1980;72;18;track;;;44873;;19/07/2014;JLF;;
04/01/1980;72;19;track;;;45223;;19/07/2014;JLF;;
04/01/1980;72;20;track;;;45573;;19/07/2014;JLF;;
04/01/1980;72;21;track;;;45923;;19/07/2014;JLF;;
04/01/1980;72;22;track;;;46273;;19/07/2014;JLF;;
04/01/1980;72;23;track;;;46623;;19/07/2014;JLF;;
04/01/1980;72;24;track;;;46973;;19/07/2014;JLF;;
04/01/1980;72;36;track;;;51173;;19/07/2014;JLF;;
04/01/1980;72;37;track;;;51523;;19/07/2014;JLF;;
04/01/1980;72;38;track;;;51873;;19/07/2014;JLF;;
04/01/1980;72;39;track;;;52223;;19/07/2014;JLF;;
04/01/1980;72;40;track;;;52573;;19/07/2014;JLF;;
04/01/1980;72;41;track;;;52923;;19/07/2014;JLF;;
04/01/1980;72;42;track;;;53273;;19/07/2014;JLF;;
04/01/1980;72;43;track;;;53623;;19/07/2014;JLF;;
04/01/1980;72;44;track;;;53973;;19/07/2014;JLF;;
04/01/1980;72;45;track;;;54323;;19/07/2014;JLF;;
04/01/1980;72;54;track;;;57473;;19/07/2014;JLF;;
04/01/1980;72;55;track;;;57823;;19/07/2014;JLF;;
04/01/1980;72;56;track;;;58173;;19/07/2014;JLF;;
04/01/1980;72;77;track;;;65523;;19/07/2014;JLF;;
04/01/1980;72;78;track;;;65873;;19/07/2014;JLF;;
04/01/1980;72;95;track;;;71823;;19/07/2014;JLF;;
04/01/1980;72;96;track;;;72173;;19/07/2014;JLF;;
04/01/1980;72;97;track;;;72523;;19/07/2014;JLF;;
04/01/1980;71;8;track;;;41372;;19/07/2014;JLF;;
04/01/1980;71;15;track;;;43822;;19/07/2014;JLF;;
04/01/1980;71;16;track;;;44172;;19/07/2014;JLF;;
04/01/1980;71;17;track;;;44522;;19/07/2014;JLF;;
04/01/1980;71;18;track;;;44872;;19/07/2014;JLF;;
04/01/1980;71;22;track;;;46272;;19/07/2014;JLF;;
04/01/1980;71;36;track;;;51172;;19/07/2014;JLF;;
04/01/1980;71;44;track;;;53972;;19/07/2014;JLF;;
04/01/1980;71;53;track;;;57122;;19/07/2014;JLF;;
04/01/1980;71;54;track;;;57472;;19/07/2014;JLF;;
04/01/1980;71;77;track;;;65522;;19/07/2014;JLF;;
04/01/1980;71;78;track;;;65872;;19/07/2014;JLF;;
04/01/1980;71;79;track;;;66222;;19/07/2014;JLF;;
04/01/1980;71;94;track;;;71472;;19/07/2014;JLF;;
04/01/1980;71;95;track;;;71822;;19/07/2014;JLF;;
04/01/1980;71;96;track;;;72172;;19/07/2014;JLF;;
04/01/1980;71;97;track;;;72522;;19/07/2014;JLF;;
04/01/1980;71;98;track;;;72872;;19/07/2014;JLF;;
04/01/1980;71;99;track;;;73222;;19/07/2014;JLF;;
04/01/1980;70;7;track;;;41021;;19/07/2014;JLF;;
04/01/1980;70;8;track;;;41371;;19/07/2014;JLF;;
04/01/1980;70;12;track;;;42771;;19/07/2014;JLF;;
04/01/1980;70;13;track;;;43121;;19/07/2014;JLF;;
04/01/1980;70;14;track;;;43471;;19/07/2014;JLF;;
04/01/1980;70;15;track;;;43821;;19/07/2014;JLF;;
04/01/1980;70;22;track;;;46271;;19/07/2014;JLF;;
04/01/1980;70;23;track;;;46621;;19/07/2014;JLF;;
04/01/1980;70;36;track;;;51171;;19/07/2014;JLF;;
04/01/1980;70;43;track;;;53621;;19/07/2014;JLF;;
04/01/1980;70;44;track;;;53971;;19/07/2014;JLF;;
04/01/1980;70;53;track;;;57121;;19/07/2014;JLF;;
04/01/1980;70;79;track;;;66221;;19/07/2014;JLF;;
04/01/1980;70;93;track;;;71121;;19/07/2014;JLF;;
04/01/1980;70;94;track;;;71471;;19/07/2014;JLF;;
04/01/1980;70;95;track;;;71821;;19/07/2014;JLF;;
04/01/1980;70;96;track;;;72171;;19/07/2014;JLF;;
04/01/1980;69;7;track;;;41020;;19/07/2014;JLF;;
04/01/1980;69;11;track;;;42420;;19/07/2014;JLF;;
04/01/1980;69;12;track;;;42770;;19/07/2014;JLF;;
04/01/1980;69;23;track;;;46620;;19/07/2014;JLF;;
04/01/1980;69;36;track;;;51170;;19/07/2014;JLF;;
04/01/1980;69;43;track;;;53620;;19/07/2014;JLF;;
04/01/1980;69;52;track;;;56770;;19/07/2014;JLF;;
04/01/1980;69;53;track;;;57120;;19/07/2014;JLF;;
04/01/1980;69;79;track;;;66220;;19/07/2014;JLF;;
04/01/1980;68;7;track;;;41019;;19/07/2014;JLF;;
04/01/1980;68;9;track;;;41719;;19/07/2014;JLF;;
04/01/1980;68;10;track;;;42069;;19/07/2014;JLF;;
04/01/1980;68;11;track;;;42419;;19/07/2014;JLF;;
04/01/1980;68;23;track;;;46619;;19/07/2014;JLF;;
04/01/1980;68;36;track;;;51169;;19/07/2014;JLF;;
04/01/1980;68;42;track;;;53269;;19/07/2014;JLF;;
04/01/1980;68;43;track;;;53619;;19/07/2014;JLF;;
04/01/1980;68;51;track;;;56419;;19/07/2014;JLF;;
04/01/1980;68;52;track;;;56769;;19/07/2014;JLF;;
04/01/1980;68;79;track;;;66219;;19/07/2014;JLF;;
04/01/1980;67;7;track;;;41018;;19/07/2014;JLF;;
04/01/1980;67;8;track;;;41368;;19/07/2014;JLF;;
04/01/1980;67;9;track;;;41718;;19/07/2014;JLF;;
04/01/1980;67;23;track;;;46618;;19/07/2014;JLF;;
04/01/1980;67;36;track;;;51168;;19/07/2014;JLF;;
04/01/1980;67;37;track;;;51518;;19/07/2014;JLF;;
04/01/1980;67;42;track;;;53268;;19/07/2014;JLF;;
04/01/1980;67;51;track;;;56418;;19/07/2014;JLF;;
04/01/1980;67;79;track;;;66218;;19/07/2014;JLF;;
04/01/1980;67;80;track;;;66568;;19/07/2014;JLF;;
04/01/1980;66;6;track;;;40667;;19/07/2014;JLF;;
04/01/1980;66;7;track;;;41017;;19/07/2014;JLF;;
04/01/1980;66;8;track;;;41367;;19/07/2014;JLF;;
04/01/1980;66;23;track;;;46617;;19/07/2014;JLF;;
04/01/1980;66;37;track;;;51517;;19/07/2014;JLF;;
04/01/1980;66;41;track;;;52917;;19/07/2014;JLF;;
04/01/1980;66;42;track;;;53267;;19/07/2014;JLF;;
04/01/1980;66;50;track;;;56067;;19/07/2014;JLF;;
04/01/1980;66;51;track;;;56417;;19/07/2014;JLF;;
04/01/1980;66;69;track;;;62717;;19/07/2014;JLF;;
04/01/1980;66;70;track;;;63067;;19/07/2014;JLF;;
04/01/1980;66;80;track;;;66567;;19/07/2014;JLF;;
04/01/1980;66;100;track;;;73567;;19/07/2014;JLF;;
04/01/1980;66;101;track;;;73917;;19/07/2014;JLF;;
04/01/1980;66;102;track;;;74267;;19/07/2014;JLF;;
04/01/1980;66;103;track;;;74617;;19/07/2014;JLF;;
04/01/1980;65;5;track;;;40316;;19/07/2014;JLF;;
04/01/1980;65;6;track;;;40666;;19/07/2014;JLF;;
04/01/1980;65;7;track;;;41016;;19/07/2014;JLF;;
04/01/1980;65;23;track;;;46616;;19/07/2014;JLF;;
04/01/1980;65;24;track;;;46966;;19/07/2014;JLF;;
04/01/1980;65;35;track;;;50816;;19/07/2014;JLF;;
04/01/1980;65;36;track;;;51166;;19/07/2014;JLF;;
04/01/1980;65;37;track;;;51516;;19/07/2014;JLF;;
04/01/1980;65;41;track;;;52916;;19/07/2014;JLF;;
04/01/1980;65;50;track;;;56066;;19/07/2014;JLF;;
04/01/1980;65;70;track;;;63066;;19/07/2014;JLF;;
04/01/1980;65;80;track;;;66566;;19/07/2014;JLF;;
04/01/1980;65;81;track;;;66916;;19/07/2014;JLF;;
04/01/1980;65;101;track;;;73916;;19/07/2014;JLF;;
04/01/1980;65;102;track;;;74266;;19/07/2014;JLF;;
04/01/1980;65;103;track;;;74616;;19/07/2014;JLF;;
04/01/1980;65;104;track;;;74966;;19/07/2014;JLF;;
04/01/1980;64;4;track;;;39965;;19/07/2014;JLF;;
04/01/1980;64;5;track;;;40315;;19/07/2014;JLF;;
04/01/1980;64;24;track;;;46965;;19/07/2014;JLF;;
04/01/1980;64;34;track;;;50465;;19/07/2014;JLF;;
04/01/1980;64;35;track;;;50815;;19/07/2014;JLF;;
04/01/1980;64;41;track;;;52915;;19/07/2014;JLF;;
04/01/1980;64;50;track;;;56065;;19/07/2014;JLF;;
04/01/1980;64;70;track;;;63065;;19/07/2014;JLF;;
04/01/1980;64;81;track;;;66915;;19/07/2014;JLF;;
04/01/1980;64;82;track;;;67265;;19/07/2014;JLF;;
04/01/1980;63;0;track;;;38564;;19/07/2014;JLF;;
04/01/1980;63;1;track;;;38914;;19/07/2014;JLF;;
04/01/1980;63;2;track;;;39264;;19/07/2014;JLF;;
04/01/1980;63;3;track;;;39614;;19/07/2014;JLF;;
04/01/1980;63;4;track;;;39964;;19/07/2014;JLF;;
04/01/1980;63;8;track;;;41364;;19/07/2014;JLF;;
04/01/1980;63;9;track;;;41714;;19/07/2014;JLF;;
04/01/1980;63;10;track;;;42064;;19/07/2014;JLF;;
04/01/1980;63;11;track;;;42414;;19/07/2014;JLF;;
04/01/1980;63;12;track;;;42764;;19/07/2014;JLF;;
04/01/1980;63;13;track;;;43114;;19/07/2014;JLF;;
04/01/1980;63;14;track;;;43464;;19/07/2014;JLF;;
04/01/1980;63;15;track;;;43814;;19/07/2014;JLF;;
04/01/1980;63;16;track;;;44164;;19/07/2014;JLF;;
04/01/1980;63;24;track;;;46964;;19/07/2014;JLF;;
04/01/1980;63;32;track;;;49764;;19/07/2014;JLF;;
04/01/1980;63;33;track;;;50114;;19/07/2014;JLF;;
04/01/1980;63;34;track;;;50464;;19/07/2014;JLF;;
04/01/1980;63;40;track;;;52564;;19/07/2014;JLF;;
04/01/1980;63;41;track;;;52914;;19/07/2014;JLF;;
04/01/1980;63;49;track;;;55714;;19/07/2014;JLF;;
04/01/1980;63;50;track;;;56064;;19/07/2014;JLF;;
04/01/1980;63;70;track;;;63064;;19/07/2014;JLF;;
04/01/1980;63;71;track;;;63414;;19/07/2014;JLF;;
04/01/1980;63;82;track;;;67264;;19/07/2014;JLF;;
04/01/1980;62;0;track;;;38563;;19/07/2014;JLF;;
04/01/1980;62;4;track;;;39963;;19/07/2014;JLF;;
04/01/1980;62;5;track;;;40313;;19/07/2014;JLF;;
04/01/1980;62;6;track;;;40663;;19/07/2014;JLF;;
04/01/1980;62;7;track;;;41013;;19/07/2014;JLF;;
04/01/1980;62;8;track;;;41363;;19/07/2014;JLF;;
04/01/1980;62;13;track;;;43113;;19/07/2014;JLF;;
04/01/1980;62;14;track;;;43463;;19/07/2014;JLF;;
04/01/1980;62;16;track;;;44163;;19/07/2014;JLF;;
04/01/1980;62;17;track;;;44513;;19/07/2014;JLF;;
04/01/1980;62;18;track;;;44863;;19/07/2014;JLF;;
04/01/1980;62;19;track;;;45213;;19/07/2014;JLF;;
04/01/1980;62;20;track;;;45563;;19/07/2014;JLF;;
04/01/1980;62;24;track;;;46963;;19/07/2014;JLF;;
04/01/1980;62;30;track;;;49063;;19/07/2014;JLF;;
04/01/1980;62;31;track;;;49413;;19/07/2014;JLF;;
04/01/1980;62;32;track;;;49763;;19/07/2014;JLF;;
04/01/1980;62;40;track;;;52563;;19/07/2014;JLF;;
04/01/1980;62;48;track;;;55363;;19/07/2014;JLF;;
04/01/1980;62;49;track;;;55713;;19/07/2014;JLF;;
04/01/1980;62;50;track;;;56063;;19/07/2014;JLF;;
04/01/1980;62;51;track;;;56413;;19/07/2014;JLF;;
04/01/1980;62;52;track;;;56763;;19/07/2014;JLF;;
04/01/1980;62;71;track;;;63413;;19/07/2014;JLF;;
04/01/1980;62;82;track;;;67263;;19/07/2014;JLF;;
04/01/1980;62;94;track;;;71463;;19/07/2014;JLF;;
04/01/1980;61;5;track;;;40312;;19/07/2014;JLF;;
04/01/1980;61;6;track;;;40662;;19/07/2014;JLF;;
04/01/1980;61;7;track;;;41012;;19/07/2014;JLF;;
04/01/1980;61;14;track;;;43462;;19/07/2014;JLF;;
04/01/1980;61;20;track;;;45562;;19/07/2014;JLF;;
04/01/1980;61;21;track;;;45912;;19/07/2014;JLF;;
04/01/1980;61;22;track;;;46262;;19/07/2014;JLF;;
04/01/1980;61;23;track;;;46612;;19/07/2014;JLF;;
04/01/1980;61;24;track;;;46962;;19/07/2014;JLF;;
04/01/1980;61;26;track;;;47662;;19/07/2014;JLF;;
04/01/1980;61;27;track;;;48012;;19/07/2014;JLF;;
04/01/1980;61;28;track;;;48362;;19/07/2014;JLF;;
04/01/1980;61;29;track;;;48712;;19/07/2014;JLF;;
04/01/1980;61;30;track;;;49062;;19/07/2014;JLF;;
04/01/1980;61;40;track;;;52562;;19/07/2014;JLF;;
04/01/1980;61;52;track;;;56762;;19/07/2014;JLF;;
04/01/1980;61;53;track;;;57112;;19/07/2014;JLF;;
04/01/1980;61;82;track;;;67262;;19/07/2014;JLF;;
04/01/1980;61;83;track;;;67612;;19/07/2014;JLF;;
04/01/1980;61;93;track;;;71112;;19/07/2014;JLF;;
04/01/1980;61;94;track;;;71462;;19/07/2014;JLF;;
04/01/1980;60;7;track;;;41011;;19/07/2014;JLF;;
04/01/1980;60;8;track;;;41361;;19/07/2014;JLF;;
04/01/1980;60;14;track;;;43461;;19/07/2014;JLF;;
04/01/1980;60;15;track;;;43811;;19/07/2014;JLF;;
04/01/1980;60;23;track;;;46611;;19/07/2014;JLF;;
04/01/1980;60;24;track;;;46961;;19/07/2014;JLF;;
04/01/1980;60;25;track;;;47311;;19/07/2014;JLF;;
04/01/1980;60;26;track;;;47661;;19/07/2014;JLF;;
04/01/1980;60;27;track;;;48011;;19/07/2014;JLF;;
04/01/1980;60;28;track;;;48361;;19/07/2014;JLF;;
04/01/1980;60;39;track;;;52211;;19/07/2014;JLF;;
04/01/1980;60;40;track;;;52561;;19/07/2014;JLF;;
04/01/1980;60;53;track;;;57111;;19/07/2014;JLF;;
04/01/1980;60;54;track;;;57461;;19/07/2014;JLF;;
04/01/1980;60;83;track;;;67611;;19/07/2014;JLF;;
04/01/1980;60;84;track;;;67961;;19/07/2014;JLF;;
04/01/1980;60;85;track;;;68311;;19/07/2014;JLF;;
04/01/1980;60;93;track;;;71111;;19/07/2014;JLF;;
04/01/1980;59;8;track;;;41360;;19/07/2014;JLF;;
04/01/1980;59;9;track;;;41710;;19/07/2014;JLF;;
04/01/1980;59;10;track;;;42060;;19/07/2014;JLF;;
04/01/1980;59;15;track;;;43810;;19/07/2014;JLF;;
04/01/1980;59;25;track;;;47310;;19/07/2014;JLF;;
04/01/1980;59;28;track;;;48360;;19/07/2014;JLF;;
04/01/1980;59;29;track;;;48710;;19/07/2014;JLF;;
04/01/1980;59;30;track;;;49060;;19/07/2014;JLF;;
04/01/1980;59;31;track;;;49410;;19/07/2014;JLF;;
04/01/1980;59;32;track;;;49760;;19/07/2014;JLF;;
04/01/1980;59;33;track;;;50110;;19/07/2014;JLF;;
04/01/1980;59;34;track;;;50460;;19/07/2014;JLF;;
04/01/1980;59;35;track;;;50810;;19/07/2014;JLF;;
04/01/1980;59;39;track;;;52210;;19/07/2014;JLF;;
04/01/1980;59;54;track;;;57460;;19/07/2014;JLF;;
04/01/1980;59;63;track;;;60610;;19/07/2014;JLF;;
04/01/1980;59;83;track;;;67610;;19/07/2014;JLF;;
04/01/1980;59;85;track;;;68310;;19/07/2014;JLF;;
04/01/1980;59;86;track;;;68660;;19/07/2014;JLF;;
04/01/1980;59;87;track;;;69010;;19/07/2014;JLF;;
04/01/1980;59;88;track;;;69360;;19/07/2014;JLF;;
04/01/1980;59;89;track;;;69710;;19/07/2014;JLF;;
04/01/1980;59;93;track;;;71110;;19/07/2014;JLF;;
04/01/1980;59;94;track;;;71460;;19/07/2014;JLF;;
04/01/1980;59;95;track;;;71810;;19/07/2014;JLF;;
04/01/1980;59;96;track;;;72160;;19/07/2014;JLF;;
04/01/1980;59;97;track;;;72510;;19/07/2014;JLF;;
04/01/1980;59;98;track;;;72860;;19/07/2014;JLF;;
04/01/1980;58;5;track;;;40309;;19/07/2014;JLF;;
04/01/1980;58;6;track;;;40659;;19/07/2014;JLF;;
04/01/1980;58;10;track;;;42059;;19/07/2014;JLF;;
04/01/1980;58;11;track;;;42409;;19/07/2014;JLF;;
04/01/1980;58;12;track;;;42759;;19/07/2014;JLF;;
04/01/1980;58;13;track;;;43109;;19/07/2014;JLF;;
04/01/1980;58;14;track;;;43459;;19/07/2014;JLF;;
04/01/1980;58;15;track;;;43809;;19/07/2014;JLF;;
04/01/1980;58;25;track;;;47309;;19/07/2014;JLF;;
04/01/1980;58;33;track;;;50109;;19/07/2014;JLF;;
04/01/1980;58;35;track;;;50809;;19/07/2014;JLF;;
04/01/1980;58;36;track;;;51159;;19/07/2014;JLF;;
04/01/1980;58;37;track;;;51509;;19/07/2014;JLF;;
04/01/1980;58;38;track;;;51859;;19/07/2014;JLF;;
04/01/1980;58;39;track;;;52209;;19/07/2014;JLF;;
04/01/1980;58;53;track;;;57109;;19/07/2014;JLF;;
04/01/1980;58;54;track;;;57459;;19/07/2014;JLF;;
04/01/1980;58;63;track;;;60609;;19/07/2014;JLF;;
04/01/1980;58;77;track;;;65509;;19/07/2014;JLF;;
04/01/1980;58;78;track;;;65859;;19/07/2014;JLF;;
04/01/1980;58;79;track;;;66209;;19/07/2014;JLF;;
04/01/1980;58;82;track;;;67259;;19/07/2014;JLF;;
04/01/1980;58;83;track;;;67609;;19/07/2014;JLF;;
04/01/1980;58;89;track;;;69709;;19/07/2014;JLF;;
04/01/1980;58;90;track;;;70059;;19/07/2014;JLF;;
04/01/1980;58;91;track;;;70409;;19/07/2014;JLF;;
04/01/1980;58;93;track;;;71109;;19/07/2014;JLF;;
04/01/1980;57;5;track;;;40308;;19/07/2014;JLF;;
04/01/1980;57;13;track;;;43108;;19/07/2014;JLF;;
04/01/1980;57;14;track;;;43458;;19/07/2014;JLF;;
04/01/1980;57;25;track;;;47308;;19/07/2014;JLF;;
04/01/1980;57;32;track;;;49758;;19/07/2014;JLF;;
04/01/1980;57;33;track;;;50108;;19/07/2014;JLF;;
04/01/1980;57;38;track;;;51858;;19/07/2014;JLF;;
04/01/1980;57;39;track;;;52208;;19/07/2014;JLF;;
04/01/1980;57;53;track;;;57108;;19/07/2014;JLF;;
04/01/1980;57;63;track;;;60608;;19/07/2014;JLF;;
04/01/1980;57;72;track;;;63758;;19/07/2014;JLF;;
04/01/1980;57;73;track;;;64108;;19/07/2014;JLF;;
04/01/1980;57;74;track;;;64458;;19/07/2014;JLF;;
04/01/1980;57;75;track;;;64808;;19/07/2014;JLF;;
04/01/1980;57;76;track;;;65158;;19/07/2014;JLF;;
04/01/1980;57;77;track;;;65508;;19/07/2014;JLF;;
04/01/1980;57;79;track;;;66208;;19/07/2014;JLF;;
04/01/1980;57;82;track;;;67258;;19/07/2014;JLF;;
04/01/1980;57;91;track;;;70408;;19/07/2014;JLF;;
04/01/1980;57;92;track;;;70758;;19/07/2014;JLF;;
04/01/1980;57;93;track;;;71108;;19/07/2014;JLF;;
04/01/1980;56;5;track;;;40307;;19/07/2014;JLF;;
04/01/1980;56;13;track;;;43107;;19/07/2014;JLF;;
04/01/1980;56;14;track;;;43457;;19/07/2014;JLF;;
04/01/1980;56;25;track;;;47307;;19/07/2014;JLF;;
04/01/1980;56;31;track;;;49407;;19/07/2014;JLF;;
04/01/1980;56;32;track;;;49757;;19/07/2014;JLF;;
04/01/1980;56;38;track;;;51857;;19/07/2014;JLF;;
04/01/1980;56;53;track;;;57107;;19/07/2014;JLF;;
04/01/1980;56;63;track;;;60607;;19/07/2014;JLF;;
04/01/1980;56;64;track;;;60957;;19/07/2014;JLF;;
04/01/1980;56;72;track;;;63757;;19/07/2014;JLF;;
04/01/1980;56;79;track;;;66207;;19/07/2014;JLF;;
04/01/1980;56;82;track;;;67257;;19/07/2014;JLF;;
04/01/1980;55;4;track;;;39956;;19/07/2014;JLF;;
04/01/1980;55;5;track;;;40306;;19/07/2014;JLF;;
04/01/1980;55;14;track;;;43456;;19/07/2014;JLF;;
04/01/1980;55;25;track;;;47306;;19/07/2014;JLF;;
04/01/1980;55;26;track;;;47656;;19/07/2014;JLF;;
04/01/1980;55;28;track;;;48356;;19/07/2014;JLF;;
04/01/1980;55;29;track;;;48706;;19/07/2014;JLF;;
04/01/1980;55;30;track;;;49056;;19/07/2014;JLF;;
04/01/1980;55;31;track;;;49406;;19/07/2014;JLF;;
04/01/1980;55;37;track;;;51506;;19/07/2014;JLF;;
04/01/1980;55;38;track;;;51856;;19/07/2014;JLF;;
