DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
02/01/1909;90;95;river;;;71841;;18/07/2014;JLF
02/01/1909;90;98;river;;;72891;;18/07/2014;JLF
02/01/1909;90;99;river;;;73241;;18/07/2014;JLF
02/01/1909;90;100;river;;;73591;;18/07/2014;JLF
02/01/1909;90;101;river;;;73941;;18/07/2014;JLF
02/01/1909;90;102;river;;;74291;;18/07/2014;JLF
02/01/1909;90;103;river;;;74641;;18/07/2014;JLF
02/01/1909;90;104;river;;;74991;;18/07/2014;JLF
02/01/1909;90;105;river;;;75341;;18/07/2014;JLF
02/01/1909;90;106;river;;;75691;;18/07/2014;JLF
02/01/1909;90;107;river;;;76041;;18/07/2014;JLF
02/01/1909;90;127;river;;;83041;;18/07/2014;JLF
02/01/1909;90;128;river;;;83391;;18/07/2014;JLF
02/01/1909;91;93;river;;;71142;;18/07/2014;JLF
02/01/1909;91;94;river;;;71492;;18/07/2014;JLF
02/01/1909;91;95;river;;;71842;;18/07/2014;JLF
02/01/1909;91;99;river;;;73242;;18/07/2014;JLF
02/01/1909;91;100;river;;;73592;;18/07/2014;JLF
02/01/1909;91;101;river;;;73942;;18/07/2014;JLF
02/01/1909;91;102;river;;;74292;;18/07/2014;JLF
02/01/1909;91;103;river;;;74642;;18/07/2014;JLF
02/01/1909;91;104;river;;;74992;;18/07/2014;JLF
02/01/1909;91;105;river;;;75342;;18/07/2014;JLF
02/01/1909;91;106;river;;;75692;;18/07/2014;JLF
02/01/1909;91;107;river;;;76042;;18/07/2014;JLF
02/01/1909;91;108;river;;;76392;;18/07/2014;JLF
02/01/1909;91;109;river;;;76742;;18/07/2014;JLF
02/01/1909;91;110;river;;;77092;;18/07/2014;JLF
02/01/1909;91;128;river;;;83392;;18/07/2014;JLF
02/01/1909;92;92;river;;;70793;;18/07/2014;JLF
02/01/1909;92;93;river;;;71143;;18/07/2014;JLF
02/01/1909;92;94;river;;;71493;;18/07/2014;JLF
02/01/1909;92;101;river;;;73943;;18/07/2014;JLF
02/01/1909;92;102;river;;;74293;;18/07/2014;JLF
02/01/1909;92;103;river;;;74643;;18/07/2014;JLF
02/01/1909;92;104;river;;;74993;;18/07/2014;JLF
02/01/1909;92;106;river;;;75693;;18/07/2014;JLF
02/01/1909;92;107;river;;;76043;;18/07/2014;JLF
02/01/1909;92;109;river;;;76743;;18/07/2014;JLF
02/01/1909;92;110;river;;;77093;;18/07/2014;JLF
02/01/1909;92;111;river;;;77443;;18/07/2014;JLF
02/01/1909;92;128;river;;;83393;;18/07/2014;JLF
02/01/1909;93;89;river;;;69744;;18/07/2014;JLF
02/01/1909;93;90;river;;;70094;;18/07/2014;JLF
02/01/1909;93;91;river;;;70444;;18/07/2014;JLF
02/01/1909;93;92;river;;;70794;;18/07/2014;JLF
02/01/1909;93;93;river;;;71144;;18/07/2014;JLF
02/01/1909;93;94;river;;;71494;;18/07/2014;JLF
02/01/1909;93;107;river;;;76044;;18/07/2014;JLF
02/01/1909;93;108;river;;;76394;;18/07/2014;JLF
02/01/1909;93;109;river;;;76744;;18/07/2014;JLF
02/01/1909;93;110;river;;;77094;;18/07/2014;JLF
02/01/1909;93;111;river;;;77444;;18/07/2014;JLF
02/01/1909;93;112;river;;;77794;;18/07/2014;JLF
02/01/1909;93;113;river;;;78144;;18/07/2014;JLF
02/01/1909;93;114;river;;;78494;;18/07/2014;JLF
02/01/1909;93;115;river;;;78844;;18/07/2014;JLF
02/01/1909;93;116;river;;;79194;;18/07/2014;JLF
02/01/1909;93;127;river;;;83044;;18/07/2014;JLF
02/01/1909;93;128;river;;;83394;;18/07/2014;JLF
02/01/1909;94;89;river;;;69745;;18/07/2014;JLF
02/01/1909;94;90;river;;;70095;;18/07/2014;JLF
02/01/1909;94;91;river;;;70445;;18/07/2014;JLF
