DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;90;102;road;Boynguel Wouro;;35961;;19/07/2014;JLF
26/11/1983;127;28;road;Brandoufary;;10098;;19/07/2014;JLF
26/11/1983;135;44;road;Bransan;;15706;;19/07/2014;JLF
26/11/1983;15;47;road;Caminacor Djidere;;16636;;19/07/2014;JLF
26/11/1983;105;25;road;Camp de l'Elant;;9026;;19/07/2014;JLF
26/11/1983;39;70;road;Campement de Chasse;;24710;;19/07/2014;JLF
26/11/1983;176;11;road;Campement de la drogue;;4197;;19/07/2014;JLF
26/11/1983;55;68;road;Campement de Missirah;;24026;;19/07/2014;JLF
26/11/1983;53;74;road;Cfa Arona Ba;;26124;;19/07/2014;JLF
26/11/1983;53;73;road;Cfa Dioulde Sow;;25774;;19/07/2014;JLF
26/11/1983;4;71;road;Cisse Counda;;25025;;19/07/2014;JLF
26/11/1983;45;137;road;Civiabe Oriental ;;48166;;19/07/2014;JLF
26/11/1983;97;120;road;Civiyabe;;42268;;19/07/2014;JLF
26/11/1983;14;76;road;Colibantang;;26785;;19/07/2014;JLF
26/11/1983;4;21;road;Coulinto;;7525;;19/07/2014;JLF
26/11/1983;0;31;road;Coumamboure Maounde;;11021;;19/07/2014;JLF
26/11/1983;2;22;road;Coumbacara;;7873;;19/07/2014;JLF
26/11/1983;30;49;road;Coumbadiouma;;17351;;19/07/2014;JLF
26/11/1983;35;27;road;Daharatou;;9656;;19/07/2014;JLF
26/11/1983;126;125;road;Daharatou;;44047;;19/07/2014;JLF
26/11/1983;109;101;road;Dakaba;;35630;;19/07/2014;JLF
26/11/1983;91;89;road;Dakadounghal;;31412;;19/07/2014;JLF
26/11/1983;105;8;road;Dakateli;;3076;;19/07/2014;JLF
26/11/1983;154;58;road;Dalaba;;20625;;19/07/2014;JLF
26/11/1983;119;76;road;Dalafing;;26890;;19/07/2014;JLF
26/11/1983;159;31;road;Dalafing;;11180;;19/07/2014;JLF
26/11/1983;118;28;road;Dalakoye;;10089;;19/07/2014;JLF
26/11/1983;126;89;road;Dalaoule;;31447;;19/07/2014;JLF
26/11/1983;158;49;road;Daloto;;17479;;19/07/2014;JLF
26/11/1983;67;57;road;Damantan;;20188;;19/07/2014;JLF
26/11/1983;36;89;road;Damba Missirah;;31357;;19/07/2014;JLF
26/11/1983;156;55;road;Dambala Kenioto;;19577;;19/07/2014;JLF
26/11/1983;153;56;road;Dambala Sekhoto;;19924;;19/07/2014;JLF
26/11/1983;55;100;road;Dambamba;;35226;;19/07/2014;JLF
26/11/1983;118;10;road;Damboukoye;;3789;;19/07/2014;JLF
26/11/1983;123;2;road;Dande;;994;;19/07/2014;JLF
26/11/1983;7;139;road;Danthialy;;48828;;19/07/2014;JLF
