DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;;;;;
26/11/1983;103;99;track;;;34924;;19/07/2014;JLF;;;;;
26/11/1983;103;100;track;;;35274;;19/07/2014;JLF;;;;;
26/11/1983;103;105;track;;;37024;;19/07/2014;JLF;;;;;
26/11/1983;103;107;track;;;37724;;19/07/2014;JLF;;;;;
26/11/1983;103;108;track;;;38074;;19/07/2014;JLF;;;;;
26/11/1983;103;119;track;;;41924;;19/07/2014;JLF;;;;;
26/11/1983;103;120;track;;;42274;;19/07/2014;JLF;;;;;
26/11/1983;103;121;track;;;42624;;19/07/2014;JLF;;;;;
26/11/1983;103;123;track;;;43324;;19/07/2014;JLF;;;;;
26/11/1983;103;130;track;;;45774;;19/07/2014;JLF;;;;;
26/11/1983;103;131;track;;;46124;;19/07/2014;JLF;;;;;
26/11/1983;103;136;track;;;47874;;19/07/2014;JLF;;;;;
26/11/1983;103;137;track;;;48224;;19/07/2014;JLF;;;;;
26/11/1983;103;148;track;;;52074;;19/07/2014;JLF;;;;;
26/11/1983;104;15;track;;;5525;;19/07/2014;JLF;;;;;
26/11/1983;104;16;track;;;5875;;19/07/2014;JLF;;;;;
26/11/1983;104;17;track;;;6225;;19/07/2014;JLF;;;;;
26/11/1983;104;18;track;;;6575;;19/07/2014;JLF;;;;;
26/11/1983;104;24;track;;;8675;;19/07/2014;JLF;;;;;
26/11/1983;104;25;track;;;9025;;19/07/2014;JLF;;;;;
26/11/1983;104;26;track;;;9375;;19/07/2014;JLF;;;;;
26/11/1983;104;27;track;;;9725;;19/07/2014;JLF;;;;;
26/11/1983;104;41;track;;;14625;;19/07/2014;JLF;;;;;
26/11/1983;104;59;track;;;20925;;19/07/2014;JLF;;;;;
26/11/1983;104;73;track;;;25825;;19/07/2014;JLF;;;;;
26/11/1983;104;77;track;;;27225;;19/07/2014;JLF;;;;;
26/11/1983;104;78;track;;;27575;;19/07/2014;JLF;;;;;
26/11/1983;104;85;track;;;30025;;19/07/2014;JLF;;;;;
26/11/1983;104;94;track;;;33175;;19/07/2014;JLF;;;;;
26/11/1983;104;95;track;;;33525;;19/07/2014;JLF;;;;;
26/11/1983;104;96;track;;;33875;;19/07/2014;JLF;;;;;
26/11/1983;104;97;track;;;34225;;19/07/2014;JLF;;;;;
26/11/1983;104;98;track;;;34575;;19/07/2014;JLF;;;;;
26/11/1983;104;104;track;;;36675;;19/07/2014;JLF;;;;;
26/11/1983;104;105;track;;;37025;;19/07/2014;JLF;;;;;
26/11/1983;104;108;track;;;38075;;19/07/2014;JLF;;;;;
26/11/1983;104;121;track;;;42625;;19/07/2014;JLF;;;;;
26/11/1983;104;122;track;;;42975;;19/07/2014;JLF;;;;;
26/11/1983;104;123;track;;;43325;;19/07/2014;JLF;;;;;
26/11/1983;104;124;track;;;43675;;19/07/2014;JLF;;;;;
26/11/1983;104;125;track;;;44025;;19/07/2014;JLF;;;;;
26/11/1983;104;126;track;;;44375;;19/07/2014;JLF;;;;;
26/11/1983;104;127;track;;;44725;;19/07/2014;JLF;;;;;
26/11/1983;104;128;track;;;45075;;19/07/2014;JLF;;;;;
26/11/1983;104;129;track;;;45425;;19/07/2014;JLF;;;;;
26/11/1983;104;130;track;;;45775;;19/07/2014;JLF;;;;;
26/11/1983;104;131;track;;;46125;;19/07/2014;JLF;;;;;
26/11/1983;104;132;track;;;46475;;19/07/2014;JLF;;;;;
26/11/1983;104;133;track;;;46825;;19/07/2014;JLF;;;;;
26/11/1983;104;134;track;;;47175;;19/07/2014;JLF;;;;;
26/11/1983;104;135;track;;;47525;;19/07/2014;JLF;;;;;
26/11/1983;104;136;track;;;47875;;19/07/2014;JLF;;;;;
26/11/1983;104;148;track;;;52075;;19/07/2014;JLF;;;;;
26/11/1983;105;15;track;;;5526;;19/07/2014;JLF;;;;;
26/11/1983;105;18;track;;;6576;;19/07/2014;JLF;;;;;
26/11/1983;105;19;track;;;6926;;19/07/2014;JLF;;;;;
26/11/1983;105;20;track;;;7276;;19/07/2014;JLF;;;;;
26/11/1983;105;21;track;;;7626;;19/07/2014;JLF;;;;;
26/11/1983;105;22;track;;;7976;;19/07/2014;JLF;;;;;
26/11/1983;105;23;track;;;8326;;19/07/2014;JLF;;;;;
26/11/1983;105;24;track;;;8676;;19/07/2014;JLF;;;;;
26/11/1983;105;25;track;;;9026;;19/07/2014;JLF;;;;;
26/11/1983;105;40;track;;;14276;;19/07/2014;JLF;;;;;
26/11/1983;105;41;track;;;14626;;19/07/2014;JLF;;;;;
26/11/1983;105;59;track;;;20926;;19/07/2014;JLF;;;;;
26/11/1983;105;73;track;;;25826;;19/07/2014;JLF;;;;;
26/11/1983;105;76;track;;;26876;;19/07/2014;JLF;;;;;
26/11/1983;105;77;track;;;27226;;19/07/2014;JLF;;;;;
26/11/1983;105;85;track;;;30026;;19/07/2014;JLF;;;;;
26/11/1983;105;86;track;;;30376;;19/07/2014;JLF;;;;;
26/11/1983;105;93;track;;;32826;;19/07/2014;JLF;;;;;
26/11/1983;105;94;track;;;33176;;19/07/2014;JLF;;;;;
26/11/1983;105;103;track;;;36326;;19/07/2014;JLF;;;;;
26/11/1983;105;104;track;;;36676;;19/07/2014;JLF;;;;;
26/11/1983;105;108;track;;;38076;;19/07/2014;JLF;;;;;
26/11/1983;105;109;track;;;38426;;19/07/2014;JLF;;;;;
26/11/1983;105;135;track;;;47526;;19/07/2014;JLF;;;;;
26/11/1983;105;136;track;;;47876;;19/07/2014;JLF;;;;;
26/11/1983;105;148;track;;;52076;;19/07/2014;JLF;;;;;
26/11/1983;106;15;track;;;5527;;19/07/2014;JLF;;;;;
26/11/1983;106;40;track;;;14277;;19/07/2014;JLF;;;;;
26/11/1983;106;59;track;;;20927;;19/07/2014;JLF;;;;;
26/11/1983;106;73;track;;;25827;;19/07/2014;JLF;;;;;
26/11/1983;106;76;track;;;26877;;19/07/2014;JLF;;;;;
26/11/1983;106;86;track;;;30377;;19/07/2014;JLF;;;;;
26/11/1983;106;93;track;;;32827;;19/07/2014;JLF;;;;;
26/11/1983;106;94;track;;;33177;;19/07/2014;JLF;;;;;
26/11/1983;106;95;track;;;33527;;19/07/2014;JLF;;;;;
26/11/1983;106;102;track;;;35977;;19/07/2014;JLF;;;;;
26/11/1983;106;103;track;;;36327;;19/07/2014;JLF;;;;;
26/11/1983;106;109;track;;;38427;;19/07/2014;JLF;;;;;
26/11/1983;106;110;track;;;38777;;19/07/2014;JLF;;;;;
26/11/1983;106;136;track;;;47877;;19/07/2014;JLF;;;;;
26/11/1983;106;137;track;;;48227;;19/07/2014;JLF;;;;;
26/11/1983;106;147;track;;;51727;;19/07/2014;JLF;;;;;
26/11/1983;106;148;track;;;52077;;19/07/2014;JLF;;;;;
26/11/1983;107;15;track;;;5528;;19/07/2014;JLF;;;;;
26/11/1983;107;39;track;;;13928;;19/07/2014;JLF;;;;;
26/11/1983;107;40;track;;;14278;;19/07/2014;JLF;;;;;
26/11/1983;107;59;track;;;20928;;19/07/2014;JLF;;;;;
26/11/1983;107;73;track;;;25828;;19/07/2014;JLF;;;;;
26/11/1983;107;75;track;;;26528;;19/07/2014;JLF;;;;;
26/11/1983;107;76;track;;;26878;;19/07/2014;JLF;;;;;
26/11/1983;107;86;track;;;30378;;19/07/2014;JLF;;;;;
26/11/1983;107;87;track;;;30728;;19/07/2014;JLF;;;;;
26/11/1983;107;95;track;;;33528;;19/07/2014;JLF;;;;;
26/11/1983;107;96;track;;;33878;;19/07/2014;JLF;;;;;
26/11/1983;107;101;track;;;35628;;19/07/2014;JLF;;;;;
26/11/1983;107;102;track;;;35978;;19/07/2014;JLF;;;;;
26/11/1983;107;110;track;;;38778;;19/07/2014;JLF;;;;;
26/11/1983;107;137;track;;;48228;;19/07/2014;JLF;;;;;
26/11/1983;107;138;track;;;48578;;19/07/2014;JLF;;;;;
26/11/1983;107;147;track;;;51728;;19/07/2014;JLF;;;;;
26/11/1983;107;150;track;;;52778;;19/07/2014;JLF;;;;;
26/11/1983;108;15;track;;;5529;;19/07/2014;JLF;;;;;
26/11/1983;108;39;track;;;13929;;19/07/2014;JLF;;;;;
26/11/1983;108;59;track;;;20929;;19/07/2014;JLF;;;;;
26/11/1983;108;73;track;;;25829;;19/07/2014;JLF;;;;;
26/11/1983;108;74;track;;;26179;;19/07/2014;JLF;;;;;
26/11/1983;108;75;track;;;26529;;19/07/2014;JLF;;;;;
26/11/1983;108;85;track;;;30029;;19/07/2014;JLF;;;;;
26/11/1983;108;86;track;;;30379;;19/07/2014;JLF;;;;;
26/11/1983;108;87;track;;;30729;;19/07/2014;JLF;;;;;
26/11/1983;108;96;track;;;33879;;19/07/2014;JLF;;;;;
26/11/1983;108;97;track;;;34229;;19/07/2014;JLF;;;;;
26/11/1983;108;98;track;;;34579;;19/07/2014;JLF;;;;;
26/11/1983;108;101;track;;;35629;;19/07/2014;JLF;;;;;
26/11/1983;108;110;track;;;38779;;19/07/2014;JLF;;;;;
26/11/1983;108;138;track;;;48579;;19/07/2014;JLF;;;;;
26/11/1983;108;147;track;;;51729;;19/07/2014;JLF;;;;;
26/11/1983;108;150;track;;;52779;;19/07/2014;JLF;;;;;
26/11/1983;109;4;track;;;1680;;19/07/2014;JLF;;;;;
26/11/1983;109;15;track;;;5530;;19/07/2014;JLF;;;;;
26/11/1983;109;39;track;;;13930;;19/07/2014;JLF;;;;;
26/11/1983;109;59;track;;;20930;;19/07/2014;JLF;;;;;
26/11/1983;109;60;track;;;21280;;19/07/2014;JLF;;;;;
26/11/1983;109;61;track;;;21630;;19/07/2014;JLF;;;;;
26/11/1983;109;73;track;;;25830;;19/07/2014;JLF;;;;;
26/11/1983;109;74;track;;;26180;;19/07/2014;JLF;;;;;
26/11/1983;109;85;track;;;30030;;19/07/2014;JLF;;;;;
26/11/1983;109;98;track;;;34580;;19/07/2014;JLF;;;;;
26/11/1983;109;99;track;;;34930;;19/07/2014;JLF;;;;;
26/11/1983;109;101;track;;;35630;;19/07/2014;JLF;;;;;
26/11/1983;109;110;track;;;38780;;19/07/2014;JLF;;;;;
26/11/1983;109;138;track;;;48580;;19/07/2014;JLF;;;;;
26/11/1983;109;139;track;;;48930;;19/07/2014;JLF;;;;;
26/11/1983;109;140;track;;;49280;;19/07/2014;JLF;;;;;
26/11/1983;109;147;track;;;51730;;19/07/2014;JLF;;;;;
26/11/1983;109;149;track;;;52430;;19/07/2014;JLF;;;;;
26/11/1983;109;150;track;;;52780;;19/07/2014;JLF;;;;;
26/11/1983;110;4;track;;;1681;;19/07/2014;JLF;;;;;
26/11/1983;110;5;track;;;2031;;19/07/2014;JLF;;;;;
26/11/1983;110;14;track;;;5181;;19/07/2014;JLF;;;;;
26/11/1983;110;15;track;;;5531;;19/07/2014;JLF;;;;;
26/11/1983;110;38;track;;;13581;;19/07/2014;JLF;;;;;
26/11/1983;110;39;track;;;13931;;19/07/2014;JLF;;;;;
26/11/1983;110;61;track;;;21631;;19/07/2014;JLF;;;;;
26/11/1983;110;62;track;;;21981;;19/07/2014;JLF;;;;;
26/11/1983;110;73;track;;;25831;;19/07/2014;JLF;;;;;
26/11/1983;110;84;track;;;29681;;19/07/2014;JLF;;;;;
26/11/1983;110;85;track;;;30031;;19/07/2014;JLF;;;;;
26/11/1983;110;99;track;;;34931;;19/07/2014;JLF;;;;;
26/11/1983;110;100;track;;;35281;;19/07/2014;JLF;;;;;
26/11/1983;110;101;track;;;35631;;19/07/2014;JLF;;;;;
26/11/1983;110;110;track;;;38781;;19/07/2014;JLF;;;;;
26/11/1983;110;111;track;;;39131;;19/07/2014;JLF;;;;;
26/11/1983;110;138;track;;;48581;;19/07/2014;JLF;;;;;
26/11/1983;110;139;track;;;48931;;19/07/2014;JLF;;;;;
26/11/1983;110;140;track;;;49281;;19/07/2014;JLF;;;;;
26/11/1983;110;141;track;;;49631;;19/07/2014;JLF;;;;;
26/11/1983;110;146;track;;;51381;;19/07/2014;JLF;;;;;
26/11/1983;110;147;track;;;51731;;19/07/2014;JLF;;;;;
26/11/1983;110;148;track;;;52081;;19/07/2014;JLF;;;;;
26/11/1983;110;149;track;;;52431;;19/07/2014;JLF;;;;;
26/11/1983;111;5;track;;;2032;;19/07/2014;JLF;;;;;
26/11/1983;111;6;track;;;2382;;19/07/2014;JLF;;;;;
26/11/1983;111;13;track;;;4832;;19/07/2014;JLF;;;;;
26/11/1983;111;14;track;;;5182;;19/07/2014;JLF;;;;;
26/11/1983;111;38;track;;;13582;;19/07/2014;JLF;;;;;
26/11/1983;111;62;track;;;21982;;19/07/2014;JLF;;;;;
26/11/1983;111;70;track;;;24782;;19/07/2014;JLF;;;;;
26/11/1983;111;71;track;;;25132;;19/07/2014;JLF;;;;;
26/11/1983;111;72;track;;;25482;;19/07/2014;JLF;;;;;
26/11/1983;111;73;track;;;25832;;19/07/2014;JLF;;;;;
26/11/1983;111;74;track;;;26182;;19/07/2014;JLF;;;;;
26/11/1983;111;84;track;;;29682;;19/07/2014;JLF;;;;;
26/11/1983;111;100;track;;;35282;;19/07/2014;JLF;;;;;
26/11/1983;111;101;track;;;35632;;19/07/2014;JLF;;;;;
26/11/1983;111;111;track;;;39132;;19/07/2014;JLF;;;;;
26/11/1983;111;137;track;;;48232;;19/07/2014;JLF;;;;;
26/11/1983;111;138;track;;;48582;;19/07/2014;JLF;;;;;
26/11/1983;111;141;track;;;49632;;19/07/2014;JLF;;;;;
26/11/1983;111;142;track;;;49982;;19/07/2014;JLF;;;;;
26/11/1983;111;147;track;;;51732;;19/07/2014;JLF;;;;;
26/11/1983;111;148;track;;;52082;;19/07/2014;JLF;;;;;
26/11/1983;112;6;track;;;2383;;19/07/2014;JLF;;;;;
26/11/1983;112;7;track;;;2733;;19/07/2014;JLF;;;;;
26/11/1983;112;8;track;;;3083;;19/07/2014;JLF;;;;;
26/11/1983;112;13;track;;;4833;;19/07/2014;JLF;;;;;
26/11/1983;112;37;track;;;13233;;19/07/2014;JLF;;;;;
26/11/1983;112;38;track;;;13583;;19/07/2014;JLF;;;;;
26/11/1983;112;62;track;;;21983;;19/07/2014;JLF;;;;;
26/11/1983;112;66;track;;;23383;;19/07/2014;JLF;;;;;
26/11/1983;112;67;track;;;23733;;19/07/2014;JLF;;;;;
26/11/1983;112;68;track;;;24083;;19/07/2014;JLF;;;;;
26/11/1983;112;69;track;;;24433;;19/07/2014;JLF;;;;;
26/11/1983;112;70;track;;;24783;;19/07/2014;JLF;;;;;
26/11/1983;112;74;track;;;26183;;19/07/2014;JLF;;;;;
26/11/1983;112;75;track;;;26533;;19/07/2014;JLF;;;;;
26/11/1983;112;83;track;;;29333;;19/07/2014;JLF;;;;;
26/11/1983;112;84;track;;;29683;;19/07/2014;JLF;;;;;
26/11/1983;112;100;track;;;35283;;19/07/2014;JLF;;;;;
26/11/1983;112;101;track;;;35633;;19/07/2014;JLF;;;;;
26/11/1983;112;111;track;;;39133;;19/07/2014;JLF;;;;;
26/11/1983;112;137;track;;;48233;;19/07/2014;JLF;;;;;
26/11/1983;112;142;track;;;49983;;19/07/2014;JLF;;;;;
26/11/1983;112;143;track;;;50333;;19/07/2014;JLF;;;;;
26/11/1983;112;144;track;;;50683;;19/07/2014;JLF;;;;;
26/11/1983;112;146;track;;;51383;;19/07/2014;JLF;;;;;
26/11/1983;112;147;track;;;51733;;19/07/2014;JLF;;;;;
26/11/1983;113;8;track;;;3084;;19/07/2014;JLF;;;;;
26/11/1983;113;9;track;;;3434;;19/07/2014;JLF;;;;;
26/11/1983;113;13;track;;;4834;;19/07/2014;JLF;;;;;
26/11/1983;113;37;track;;;13234;;19/07/2014;JLF;;;;;
26/11/1983;113;61;track;;;21634;;19/07/2014;JLF;;;;;
26/11/1983;113;62;track;;;21984;;19/07/2014;JLF;;;;;
26/11/1983;113;64;track;;;22684;;19/07/2014;JLF;;;;;
26/11/1983;113;65;track;;;23034;;19/07/2014;JLF;;;;;
26/11/1983;113;66;track;;;23384;;19/07/2014;JLF;;;;;
26/11/1983;113;75;track;;;26534;;19/07/2014;JLF;;;;;
26/11/1983;113;76;track;;;26884;;19/07/2014;JLF;;;;;
26/11/1983;113;83;track;;;29334;;19/07/2014;JLF;;;;;
26/11/1983;113;101;track;;;35634;;19/07/2014;JLF;;;;;
26/11/1983;113;111;track;;;39134;;19/07/2014;JLF;;;;;
26/11/1983;113;112;track;;;39484;;19/07/2014;JLF;;;;;
26/11/1983;113;136;track;;;47884;;19/07/2014;JLF;;;;;
26/11/1983;113;137;track;;;48234;;19/07/2014;JLF;;;;;
26/11/1983;113;144;track;;;50684;;19/07/2014;JLF;;;;;
26/11/1983;113;145;track;;;51034;;19/07/2014;JLF;;;;;
26/11/1983;113;146;track;;;51384;;19/07/2014;JLF;;;;;
26/11/1983;114;9;track;;;3435;;19/07/2014;JLF;;;;;
26/11/1983;114;10;track;;;3785;;19/07/2014;JLF;;;;;
26/11/1983;114;12;track;;;4485;;19/07/2014;JLF;;;;;
26/11/1983;114;13;track;;;4835;;19/07/2014;JLF;;;;;
26/11/1983;114;36;track;;;12885;;19/07/2014;JLF;;;;;
26/11/1983;114;37;track;;;13235;;19/07/2014;JLF;;;;;
26/11/1983;114;61;track;;;21635;;19/07/2014;JLF;;;;;
26/11/1983;114;62;track;;;21985;;19/07/2014;JLF;;;;;
26/11/1983;114;63;track;;;22335;;19/07/2014;JLF;;;;;
26/11/1983;114;64;track;;;22685;;19/07/2014;JLF;;;;;
26/11/1983;114;76;track;;;26885;;19/07/2014;JLF;;;;;
26/11/1983;114;81;track;;;28635;;19/07/2014;JLF;;;;;
26/11/1983;114;82;track;;;28985;;19/07/2014;JLF;;;;;
26/11/1983;114;83;track;;;29335;;19/07/2014;JLF;;;;;
26/11/1983;114;101;track;;;35635;;19/07/2014;JLF;;;;;
26/11/1983;114;102;track;;;35985;;19/07/2014;JLF;;;;;
26/11/1983;114;112;track;;;39485;;19/07/2014;JLF;;;;;
26/11/1983;114;136;track;;;47885;;19/07/2014;JLF;;;;;
26/11/1983;114;145;track;;;51035;;19/07/2014;JLF;;;;;
26/11/1983;114;146;track;;;51385;;19/07/2014;JLF;;;;;
26/11/1983;114;150;track;;;52785;;19/07/2014;JLF;;;;;
26/11/1983;115;10;track;;;3786;;19/07/2014;JLF;;;;;
26/11/1983;115;11;track;;;4136;;19/07/2014;JLF;;;;;
26/11/1983;115;12;track;;;4486;;19/07/2014;JLF;;;;;
26/11/1983;115;36;track;;;12886;;19/07/2014;JLF;;;;;
26/11/1983;115;61;track;;;21636;;19/07/2014;JLF;;;;;
26/11/1983;115;76;track;;;26886;;19/07/2014;JLF;;;;;
26/11/1983;115;80;track;;;28286;;19/07/2014;JLF;;;;;
26/11/1983;115;81;track;;;28636;;19/07/2014;JLF;;;;;
26/11/1983;115;89;track;;;31436;;19/07/2014;JLF;;;;;
26/11/1983;115;90;track;;;31786;;19/07/2014;JLF;;;;;
26/11/1983;115;102;track;;;35986;;19/07/2014;JLF;;;;;
26/11/1983;115;104;track;;;36686;;19/07/2014;JLF;;;;;
26/11/1983;115;105;track;;;37036;;19/07/2014;JLF;;;;;
26/11/1983;115;106;track;;;37386;;19/07/2014;JLF;;;;;
26/11/1983;115;107;track;;;37736;;19/07/2014;JLF;;;;;
26/11/1983;115;108;track;;;38086;;19/07/2014;JLF;;;;;
26/11/1983;115;109;track;;;38436;;19/07/2014;JLF;;;;;
26/11/1983;115;112;track;;;39486;;19/07/2014;JLF;;;;;
26/11/1983;115;113;track;;;39836;;19/07/2014;JLF;;;;;
26/11/1983;115;115;track;;;40536;;19/07/2014;JLF;;;;;
26/11/1983;115;116;track;;;40886;;19/07/2014;JLF;;;;;
26/11/1983;115;118;track;;;41586;;19/07/2014;JLF;;;;;
26/11/1983;115;119;track;;;41936;;19/07/2014;JLF;;;;;
26/11/1983;115;120;track;;;42286;;19/07/2014;JLF;;;;;
26/11/1983;115;135;track;;;47536;;19/07/2014;JLF;;;;;
26/11/1983;115;136;track;;;47886;;19/07/2014;JLF;;;;;
26/11/1983;115;143;track;;;50336;;19/07/2014;JLF;;;;;
26/11/1983;115;144;track;;;50686;;19/07/2014;JLF;;;;;
26/11/1983;115;145;track;;;51036;;19/07/2014;JLF;;;;;
26/11/1983;115;146;track;;;51386;;19/07/2014;JLF;;;;;
26/11/1983;115;147;track;;;51736;;19/07/2014;JLF;;;;;
26/11/1983;115;148;track;;;52086;;19/07/2014;JLF;;;;;
26/11/1983;115;149;track;;;52436;;19/07/2014;JLF;;;;;
26/11/1983;115;150;track;;;52786;;19/07/2014;JLF;;;;;
26/11/1983;116;11;track;;;4137;;19/07/2014;JLF;;;;;
26/11/1983;116;12;track;;;4487;;19/07/2014;JLF;;;;;
26/11/1983;116;35;track;;;12537;;19/07/2014;JLF;;;;;
26/11/1983;116;36;track;;;12887;;19/07/2014;JLF;;;;;
26/11/1983;116;60;track;;;21287;;19/07/2014;JLF;;;;;
26/11/1983;116;61;track;;;21637;;19/07/2014;JLF;;;;;
26/11/1983;116;76;track;;;26887;;19/07/2014;JLF;;;;;
26/11/1983;116;80;track;;;28287;;19/07/2014;JLF;;;;;
26/11/1983;116;88;track;;;31087;;19/07/2014;JLF;;;;;
26/11/1983;116;89;track;;;31437;;19/07/2014;JLF;;;;;
26/11/1983;116;90;track;;;31787;;19/07/2014;JLF;;;;;
26/11/1983;116;91;track;;;32137;;19/07/2014;JLF;;;;;
26/11/1983;116;92;track;;;32487;;19/07/2014;JLF;;;;;
26/11/1983;116;93;track;;;32837;;19/07/2014;JLF;;;;;
26/11/1983;116;94;track;;;33187;;19/07/2014;JLF;;;;;
26/11/1983;116;95;track;;;33537;;19/07/2014;JLF;;;;;
26/11/1983;116;100;track;;;35287;;19/07/2014;JLF;;;;;
26/11/1983;116;101;track;;;35637;;19/07/2014;JLF;;;;;
26/11/1983;116;102;track;;;35987;;19/07/2014;JLF;;;;;
26/11/1983;116;103;track;;;36337;;19/07/2014;JLF;;;;;
26/11/1983;116;104;track;;;36687;;19/07/2014;JLF;;;;;
26/11/1983;116;109;track;;;38437;;19/07/2014;JLF;;;;;
26/11/1983;116;110;track;;;38787;;19/07/2014;JLF;;;;;
26/11/1983;116;111;track;;;39137;;19/07/2014;JLF;;;;;
26/11/1983;116;112;track;;;39487;;19/07/2014;JLF;;;;;
26/11/1983;116;113;track;;;39837;;19/07/2014;JLF;;;;;
26/11/1983;116;114;track;;;40187;;19/07/2014;JLF;;;;;
26/11/1983;116;115;track;;;40537;;19/07/2014;JLF;;;;;
26/11/1983;116;116;track;;;40887;;19/07/2014;JLF;;;;;
26/11/1983;116;117;track;;;41237;;19/07/2014;JLF;;;;;
26/11/1983;116;118;track;;;41587;;19/07/2014;JLF;;;;;
26/11/1983;116;120;track;;;42287;;19/07/2014;JLF;;;;;
26/11/1983;116;121;track;;;42637;;19/07/2014;JLF;;;;;
26/11/1983;116;122;track;;;42987;;19/07/2014;JLF;;;;;
26/11/1983;116;123;track;;;43337;;19/07/2014;JLF;;;;;
26/11/1983;116;124;track;;;43687;;19/07/2014;JLF;;;;;
26/11/1983;116;125;track;;;44037;;19/07/2014;JLF;;;;;
26/11/1983;116;126;track;;;44387;;19/07/2014;JLF;;;;;
26/11/1983;116;127;track;;;44737;;19/07/2014;JLF;;;;;
26/11/1983;116;128;track;;;45087;;19/07/2014;JLF;;;;;
26/11/1983;116;135;track;;;47537;;19/07/2014;JLF;;;;;
26/11/1983;116;140;track;;;49287;;19/07/2014;JLF;;;;;
26/11/1983;116;141;track;;;49637;;19/07/2014;JLF;;;;;
26/11/1983;116;142;track;;;49987;;19/07/2014;JLF;;;;;
26/11/1983;116;143;track;;;50337;;19/07/2014;JLF;;;;;
26/11/1983;116;145;track;;;51037;;19/07/2014;JLF;;;;;
26/11/1983;116;146;track;;;51387;;19/07/2014;JLF;;;;;
26/11/1983;117;11;track;;;4138;;19/07/2014;JLF;;;;;
26/11/1983;117;34;track;;;12188;;19/07/2014;JLF;;;;;
26/11/1983;117;35;track;;;12538;;19/07/2014;JLF;;;;;
26/11/1983;117;59;track;;;20938;;19/07/2014;JLF;;;;;
26/11/1983;117;60;track;;;21288;;19/07/2014;JLF;;;;;
26/11/1983;117;76;track;;;26888;;19/07/2014;JLF;;;;;
26/11/1983;117;79;track;;;27938;;19/07/2014;JLF;;;;;
26/11/1983;117;80;track;;;28288;;19/07/2014;JLF;;;;;
26/11/1983;117;85;track;;;30038;;19/07/2014;JLF;;;;;
26/11/1983;117;86;track;;;30388;;19/07/2014;JLF;;;;;
26/11/1983;117;87;track;;;30738;;19/07/2014;JLF;;;;;
26/11/1983;117;88;track;;;31088;;19/07/2014;JLF;;;;;
26/11/1983;117;95;track;;;33538;;19/07/2014;JLF;;;;;
26/11/1983;117;96;track;;;33888;;19/07/2014;JLF;;;;;
26/11/1983;117;97;track;;;34238;;19/07/2014;JLF;;;;;
26/11/1983;117;98;track;;;34588;;19/07/2014;JLF;;;;;
26/11/1983;117;99;track;;;34938;;19/07/2014;JLF;;;;;
26/11/1983;117;100;track;;;35288;;19/07/2014;JLF;;;;;
26/11/1983;117;102;track;;;35988;;19/07/2014;JLF;;;;;
26/11/1983;117;103;track;;;36338;;19/07/2014;JLF;;;;;
26/11/1983;117;112;track;;;39488;;19/07/2014;JLF;;;;;
26/11/1983;117;113;track;;;39838;;19/07/2014;JLF;;;;;
26/11/1983;117;114;track;;;40188;;19/07/2014;JLF;;;;;
26/11/1983;117;128;track;;;45088;;19/07/2014;JLF;;;;;
26/11/1983;117;129;track;;;45438;;19/07/2014;JLF;;;;;
26/11/1983;117;135;track;;;47538;;19/07/2014;JLF;;;;;
26/11/1983;117;136;track;;;47888;;19/07/2014;JLF;;;;;
26/11/1983;117;137;track;;;48238;;19/07/2014;JLF;;;;;
26/11/1983;117;138;track;;;48588;;19/07/2014;JLF;;;;;
26/11/1983;117;139;track;;;48938;;19/07/2014;JLF;;;;;
26/11/1983;117;140;track;;;49288;;19/07/2014;JLF;;;;;
26/11/1983;117;143;track;;;50338;;19/07/2014;JLF;;;;;
26/11/1983;118;11;track;;;4139;;19/07/2014;JLF;;;;;
26/11/1983;118;33;track;;;11839;;19/07/2014;JLF;;;;;
26/11/1983;118;34;track;;;12189;;19/07/2014;JLF;;;;;
26/11/1983;118;59;track;;;20939;;19/07/2014;JLF;;;;;
26/11/1983;118;76;track;;;26889;;19/07/2014;JLF;;;;;
26/11/1983;118;79;track;;;27939;;19/07/2014;JLF;;;;;
26/11/1983;118;80;track;;;28289;;19/07/2014;JLF;;;;;
26/11/1983;118;83;track;;;29339;;19/07/2014;JLF;;;;;
26/11/1983;118;84;track;;;29689;;19/07/2014;JLF;;;;;
26/11/1983;118;85;track;;;30039;;19/07/2014;JLF;;;;;
26/11/1983;118;86;track;;;30389;;19/07/2014;JLF;;;;;
26/11/1983;118;101;track;;;35639;;19/07/2014;JLF;;;;;
26/11/1983;118;102;track;;;35989;;19/07/2014;JLF;;;;;
26/11/1983;118;103;track;;;36339;;19/07/2014;JLF;;;;;
26/11/1983;118;114;track;;;40189;;19/07/2014;JLF;;;;;
26/11/1983;118;115;track;;;40539;;19/07/2014;JLF;;;;;
26/11/1983;118;129;track;;;45439;;19/07/2014;JLF;;;;;
26/11/1983;118;130;track;;;45789;;19/07/2014;JLF;;;;;
26/11/1983;118;135;track;;;47539;;19/07/2014;JLF;;;;;
26/11/1983;118;136;track;;;47889;;19/07/2014;JLF;;;;;
26/11/1983;118;137;track;;;48239;;19/07/2014;JLF;;;;;
26/11/1983;118;143;track;;;50339;;19/07/2014;JLF;;;;;
26/11/1983;119;11;track;;;4140;;19/07/2014;JLF;;;;;
26/11/1983;119;32;track;;;11490;;19/07/2014;JLF;;;;;
