X;Y;DATE;CELL_ID;EVENT;VALUE;COMMENT
63;2;01/01/1923;242;bioClimate;0
64;2;01/01/1923;243;bioClimate;9
65;2;01/01/1923;244;bioClimate;9
66;2;01/01/1923;245;bioClimate;0
67;2;01/01/1923;246;bioClimate;0
68;2;01/01/1923;247;bioClimate;9
69;2;01/01/1923;248;bioClimate;9
70;2;01/01/1923;249;bioClimate;9
71;2;01/01/1923;250;bioClimate;9
72;2;01/01/1923;251;bioClimate;9
73;2;01/01/1923;252;bioClimate;9
74;2;01/01/1923;253;bioClimate;9
75;2;01/01/1923;254;bioClimate;9
76;2;01/01/1923;255;bioClimate;9
77;2;01/01/1923;256;bioClimate;9
78;2;01/01/1923;257;bioClimate;9
79;2;01/01/1923;258;bioClimate;9
80;2;01/01/1923;259;bioClimate;9
81;2;01/01/1923;260;bioClimate;9
82;2;01/01/1923;261;bioClimate;9
83;2;01/01/1923;262;bioClimate;9
84;2;01/01/1923;263;bioClimate;9
85;2;01/01/1923;264;bioClimate;9
86;2;01/01/1923;265;bioClimate;9
87;2;01/01/1923;266;bioClimate;9
88;2;01/01/1923;267;bioClimate;9
0;3;01/01/1923;268;bioClimate;0
1;3;01/01/1923;269;bioClimate;0
2;3;01/01/1923;270;bioClimate;0
3;3;01/01/1923;271;bioClimate;0
4;3;01/01/1923;272;bioClimate;0
5;3;01/01/1923;273;bioClimate;0
6;3;01/01/1923;274;bioClimate;0
7;3;01/01/1923;275;bioClimate;0
8;3;01/01/1923;276;bioClimate;0
9;3;01/01/1923;277;bioClimate;0
10;3;01/01/1923;278;bioClimate;0
11;3;01/01/1923;279;bioClimate;8
12;3;01/01/1923;280;bioClimate;8
13;3;01/01/1923;281;bioClimate;8
14;3;01/01/1923;282;bioClimate;8
15;3;01/01/1923;283;bioClimate;8
16;3;01/01/1923;284;bioClimate;8
17;3;01/01/1923;285;bioClimate;8
18;3;01/01/1923;286;bioClimate;8
19;3;01/01/1923;287;bioClimate;8
20;3;01/01/1923;288;bioClimate;8
21;3;01/01/1923;289;bioClimate;8
22;3;01/01/1923;290;bioClimate;8
23;3;01/01/1923;291;bioClimate;8
24;3;01/01/1923;292;bioClimate;8
25;3;01/01/1923;293;bioClimate;8
26;3;01/01/1923;294;bioClimate;9
27;3;01/01/1923;295;bioClimate;9
28;3;01/01/1923;296;bioClimate;9
29;3;01/01/1923;297;bioClimate;9
30;3;01/01/1923;298;bioClimate;9
31;3;01/01/1923;299;bioClimate;0
32;3;01/01/1923;300;bioClimate;0
33;3;01/01/1923;301;bioClimate;0
34;3;01/01/1923;302;bioClimate;0
35;3;01/01/1923;303;bioClimate;0
36;3;01/01/1923;304;bioClimate;0
37;3;01/01/1923;305;bioClimate;0
38;3;01/01/1923;306;bioClimate;0
39;3;01/01/1923;307;bioClimate;0
40;3;01/01/1923;308;bioClimate;0
41;3;01/01/1923;309;bioClimate;0
42;3;01/01/1923;310;bioClimate;0
43;3;01/01/1923;311;bioClimate;0
44;3;01/01/1923;312;bioClimate;0
